Draw,Date,Pick3,Pick4
1,2012-06-01,6,114
0,2012-06-02,260,7456
1,2012-06-02,90,7341
0,2012-06-03,136,9017
1,2012-06-03,422,6802
0,2012-06-04,20,4709
1,2012-06-04,494,9883
0,2012-06-05,13,4901
1,2012-06-05,920,6504
0,2012-06-06,986,8228
1,2012-06-06,400,4206
0,2012-06-07,252,7685
1,2012-06-07,823,3354
0,2012-06-08,125,4660
1,2012-06-08,257,6455
0,2012-06-09,43,5616
1,2012-06-09,731,9538
0,2012-06-10,144,4606
1,2012-06-10,159,6394
0,2012-06-11,208,3972
1,2012-06-11,942,1202
0,2012-06-12,867,3138
1,2012-06-12,616,3359
0,2012-06-13,352,9860
1,2012-06-13,911,2078
0,2012-06-14,316,4605
1,2012-06-14,125,7488
0,2012-06-15,497,4072
1,2012-06-15,288,9695
0,2012-06-16,109,1534
1,2012-06-16,239,9711
0,2012-06-17,28,4142
1,2012-06-17,773,4343
0,2012-06-18,69,5678
1,2012-06-18,979,7715
0,2012-06-19,916,3287
1,2012-06-19,447,8162
0,2012-06-20,443,6977
1,2012-06-20,181,784
0,2012-06-21,625,1110
1,2012-06-21,572,4576
0,2012-06-22,519,3960
1,2012-06-22,123,3793
0,2012-06-23,85,4405
1,2012-06-23,788,3870
0,2012-06-24,491,3139
1,2012-06-24,587,1928
0,2012-06-25,497,5929
1,2012-06-25,841,3613
0,2012-06-26,304,7489
1,2012-06-26,405,1587
0,2012-06-27,530,6991
1,2012-06-27,882,1462
0,2012-06-28,808,947
1,2012-06-28,745,1614
0,2012-06-29,854,822
1,2012-06-29,119,5507
0,2012-06-30,779,3461
1,2012-06-30,805,8440
0,2012-07-01,715,9743
1,2012-07-01,260,4480
0,2012-07-02,818,1825
1,2012-07-02,577,8427
0,2012-07-03,966,6878
1,2012-07-03,845,8795
0,2012-07-04,755,1453
1,2012-07-04,503,9930
0,2012-07-05,231,5397
1,2012-07-05,431,4718
0,2012-07-06,47,3592
1,2012-07-06,45,7670
0,2012-07-07,808,3493
1,2012-07-07,514,6842
0,2012-07-08,675,2665
1,2012-07-08,271,1779
0,2012-07-09,139,2922
1,2012-07-09,22,1373
0,2012-07-10,763,2108
1,2012-07-10,46,5735
0,2012-07-11,165,1733
1,2012-07-11,577,4501
0,2012-07-12,643,8722
1,2012-07-12,170,4111
0,2012-07-13,585,7536
1,2012-07-13,721,4154
0,2012-07-14,553,9512
1,2012-07-14,899,9533
0,2012-07-15,414,3539
1,2012-07-15,177,1978
0,2012-07-16,245,1182
1,2012-07-16,981,2544
0,2012-07-17,120,404
1,2012-07-17,133,6433
0,2012-07-18,322,9989
1,2012-07-18,920,2283
0,2012-07-19,936,5423
1,2012-07-19,54,1798
0,2012-07-20,894,6297
1,2012-07-20,459,7858
0,2012-07-21,779,5472
1,2012-07-21,367,6297
0,2012-07-22,763,9458
1,2012-07-22,131,9850
0,2012-07-23,102,165
1,2012-07-23,24,365
0,2012-07-24,968,9841
1,2012-07-24,836,4046
0,2012-07-25,178,4679
1,2012-07-25,453,1981
0,2012-07-26,610,2080
1,2012-07-26,449,8743
0,2012-07-27,46,6079
1,2012-07-27,172,6120
0,2012-07-28,955,1266
1,2012-07-28,779,7919
0,2012-07-29,428,951
1,2012-07-29,162,4822
0,2012-07-30,617,3925
1,2012-07-30,771,1061
0,2012-07-31,651,2250
1,2012-07-31,567,331
0,2012-08-01,146,5499
1,2012-08-01,19,9909
0,2012-08-02,910,3500
1,2012-08-02,709,8791
0,2012-08-03,416,9701
1,2012-08-03,218,8826
0,2012-08-04,157,5038
1,2012-08-04,914,6114
0,2012-08-05,859,7615
1,2012-08-05,368,6717
0,2012-08-06,619,567
1,2012-08-06,640,3749
0,2012-08-07,802,3907
1,2012-08-07,231,1074
0,2012-08-08,894,6297
0,2012-08-09,17,9426
1,2012-08-09,675,6367
0,2012-08-10,57,3660
1,2012-08-10,695,6056
0,2012-08-11,788,2250
1,2012-08-11,622,1336
0,2012-08-12,649,4223
1,2012-08-12,499,5422
0,2012-08-13,714,2361
1,2012-08-13,753,4286
0,2012-08-14,909,5880
1,2012-08-14,987,1579
0,2012-08-15,65,5253
1,2012-08-15,845,9856
0,2012-08-16,358,3040
1,2012-08-16,193,1170
0,2012-08-17,830,8864
1,2012-08-17,629,2307
0,2012-08-18,575,9836
1,2012-08-18,947,8086
0,2012-08-19,382,9628
1,2012-08-19,170,2687
0,2012-08-20,551,1178
1,2012-08-20,806,9219
0,2012-08-21,770,2831
1,2012-08-21,507,9828
0,2012-08-22,764,5468
1,2012-08-22,184,8128
0,2012-08-23,774,2479
1,2012-08-23,128,1431
0,2012-08-24,489,1244
1,2012-08-24,325,6729
0,2012-08-25,388,6210
1,2012-08-25,859,9858
0,2012-08-26,69,5636
1,2012-08-26,606,6882
0,2012-08-27,695,9364
1,2012-08-27,688,6186
0,2012-08-28,581,1803
1,2012-08-28,650,7621
0,2012-08-29,183,6790
1,2012-08-29,175,3485
0,2012-08-30,546,3822
1,2012-08-30,524,5506
0,2012-08-31,399,4995
1,2012-08-31,870,4550
0,2012-09-01,827,7955
1,2012-09-01,77,105
0,2012-09-02,264,6630
1,2012-09-02,536,8412
0,2012-09-03,106,5169
1,2012-09-03,19,4889
0,2012-09-04,898,8354
1,2012-09-04,468,6413
0,2012-09-05,835,9581
1,2012-09-05,433,7598
0,2012-09-06,54,7206
1,2012-09-06,351,4670
0,2012-09-07,839,7661
1,2012-09-07,1,2223
0,2012-09-08,617,2367
1,2012-09-08,45,4442
0,2012-09-09,44,4094
1,2012-09-09,590,5125
0,2012-09-10,200,2152
1,2012-09-10,25,1989
0,2012-09-11,775,4898
1,2012-09-11,388,3112
0,2012-09-12,574,8073
1,2012-09-12,137,1565
0,2012-09-13,420,9851
1,2012-09-13,791,5523
0,2012-09-14,512,7292
1,2012-09-14,198,8623
0,2012-09-15,488,5523
1,2012-09-15,296,5515
0,2012-09-16,30,5229
1,2012-09-16,660,3740
0,2012-09-17,953,9977
1,2012-09-17,29,9881
0,2012-09-18,477,9710
1,2012-09-18,24,3705
0,2012-09-19,747,4729
1,2012-09-19,513,304
0,2012-09-20,623,5258
1,2012-09-20,443,5898
0,2012-09-21,690,6105
1,2012-09-21,230,8766
0,2012-09-22,553,9798
1,2012-09-22,252,789
0,2012-09-23,724,8555
1,2012-09-23,11,5051
0,2012-09-24,280,5910
1,2012-09-24,181,9967
0,2012-09-25,943,6388
1,2012-09-25,9,1211
0,2012-09-26,799,7246
1,2012-09-26,11,4783
0,2012-09-27,609,185
1,2012-09-27,553,4615
0,2012-09-28,128,1541
1,2012-09-28,628,9733
0,2012-09-29,605,2364
1,2012-09-29,421,1514
0,2012-09-30,912,2633
1,2012-09-30,677,5709
0,2012-10-01,21,6893
1,2012-10-01,352,7574
0,2012-10-02,286,2829
1,2012-10-02,122,5344
0,2012-10-03,651,9803
1,2012-10-03,661,5963
0,2012-10-04,706,7484
1,2012-10-04,151,1925
0,2012-10-05,826,5954
1,2012-10-05,248,4116
0,2012-10-06,544,3321
1,2012-10-06,485,4759
0,2012-10-07,276,801
1,2012-10-07,250,6624
0,2012-10-08,952,2344
1,2012-10-08,861,1718
0,2012-10-09,716,3977
1,2012-10-09,559,2692
0,2012-10-10,667,7892
1,2012-10-10,945,432
0,2012-10-11,264,5707
1,2012-10-11,491,1395
0,2012-10-12,678,2797
1,2012-10-12,870,6257
0,2012-10-13,340,8945
1,2012-10-13,547,2615
0,2012-10-14,541,3409
1,2012-10-14,395,5689
0,2012-10-15,365,8794
1,2012-10-15,803,9358
0,2012-10-16,995,9233
1,2012-10-16,816,8627
0,2012-10-17,649,5107
1,2012-10-17,102,5674
0,2012-10-18,746,4855
1,2012-10-18,847,3185
0,2012-10-19,924,4303
1,2012-10-19,512,5223
0,2012-10-20,442,1339
1,2012-10-20,997,201
0,2012-10-21,984,2666
1,2012-10-21,866,8133
0,2012-10-22,727,5961
1,2012-10-22,994,2069
0,2012-10-23,965,2784
1,2012-10-23,636,7889
0,2012-10-24,621,1109
1,2012-10-24,167,3486
0,2012-10-25,103,34
1,2012-10-25,631,920
0,2012-10-26,322,4112
1,2012-10-26,774,4105
0,2012-10-27,682,5577
1,2012-10-27,282,9720
0,2012-10-28,661,7778
1,2012-10-28,762,6001
0,2012-10-29,280,7605
1,2012-10-29,488,6100
0,2012-10-30,135,8342
1,2012-10-30,845,3673
0,2012-10-31,680,9645
1,2012-10-31,240,8233
0,2012-11-01,349,3441
1,2012-11-01,527,5156
0,2012-11-02,518,7233
1,2012-11-02,856,4908
0,2012-11-03,547,398
1,2012-11-03,292,5798
0,2012-11-04,85,8183
1,2012-11-04,759,3610
0,2012-11-05,206,4789
1,2012-11-05,373,685
0,2012-11-06,26,8349
1,2012-11-06,675,1229
0,2012-11-07,776,2173
1,2012-11-07,154,6204
0,2012-11-08,253,5287
1,2012-11-08,302,6151
0,2012-11-09,476,5118
1,2012-11-09,811,6063
0,2012-11-10,299,7169
1,2012-11-10,802,3325
0,2012-11-11,84,9610
1,2012-11-11,229,9167
0,2012-11-12,615,1854
1,2012-11-12,663,8552
0,2012-11-13,402,8455
1,2012-11-13,587,8565
0,2012-11-14,271,1792
1,2012-11-14,163,5799
0,2012-11-15,144,8775
1,2012-11-15,325,7412
0,2012-11-16,301,9560
1,2012-11-16,825,4561
0,2012-11-17,294,8891
1,2012-11-17,535,3084
0,2012-11-18,278,3776
1,2012-11-18,351,7226
0,2012-11-19,163,3628
1,2012-11-19,120,5423
0,2012-11-20,715,5713
1,2012-11-20,137,6369
0,2012-11-21,125,5100
1,2012-11-21,414,4163
0,2012-11-22,239,881
1,2012-11-22,917,4157
0,2012-11-23,282,7845
1,2012-11-23,601,7149
0,2012-11-24,242,8990
1,2012-11-24,448,7917
0,2012-11-25,182,1998
1,2012-11-25,951,2569
0,2012-11-26,220,5671
1,2012-11-26,785,1256
0,2012-11-27,501,5546
1,2012-11-27,652,3039
0,2012-11-28,453,7720
1,2012-11-28,20,7810
0,2012-11-29,225,1858
1,2012-11-29,108,5558
0,2012-11-30,281,5426
1,2012-11-30,938,6751
0,2012-12-01,645,7269
1,2012-12-01,361,6109
0,2012-12-02,13,9286
1,2012-12-02,667,1915
0,2012-12-03,865,3017
1,2012-12-03,284,2141
0,2012-12-04,0,2202
1,2012-12-04,556,1413
0,2012-12-05,790,5615
1,2012-12-05,272,6228
0,2012-12-06,222,8203
1,2012-12-06,118,5312
0,2012-12-07,821,1809
1,2012-12-07,303,4007
0,2012-12-08,291,1647
1,2012-12-08,830,5723
0,2012-12-09,896,6052
1,2012-12-09,121,633
0,2012-12-10,961,3419
1,2012-12-10,550,4147
0,2012-12-11,22,2945
1,2012-12-11,169,4266
0,2012-12-12,679,9777
1,2012-12-12,257,2166
0,2012-12-13,753,4864
1,2012-12-13,825,8486
0,2012-12-14,806,3132
1,2012-12-14,89,3942
0,2012-12-15,304,5897
1,2012-12-15,685,9262
0,2012-12-16,340,1649
1,2012-12-16,887,638
0,2012-12-17,219,2570
1,2012-12-17,178,8628
0,2012-12-18,211,3329
1,2012-12-18,448,5727
0,2012-12-19,600,7423
1,2012-12-19,286,870
0,2012-12-20,384,5616
1,2012-12-20,923,8673
0,2012-12-21,73,9735
1,2012-12-21,408,2352
0,2012-12-22,125,6197
1,2012-12-22,294,6968
0,2012-12-23,63,8071
1,2012-12-23,65,545
0,2012-12-24,301,7704
1,2012-12-24,821,7075
0,2012-12-25,384,5535
1,2012-12-25,59,3101
0,2012-12-26,936,4873
1,2012-12-26,112,476
0,2012-12-27,343,8063
1,2012-12-27,920,6100
0,2012-12-28,773,1583
1,2012-12-28,365,3755
0,2012-12-29,726,9489
1,2012-12-29,757,6606
0,2012-12-30,763,5347
1,2012-12-30,624,7259
0,2012-12-31,311,9936
1,2012-12-31,521,3717
