Draw,Date,Pick3,Pick4
0,2016-03-31,760,6075
1,2016-03-31,842,4786
0,2016-04-01,886,3491
1,2016-04-01,110,6185
0,2016-04-02,96,8995
1,2016-04-02,898,1632
0,2016-04-03,160,5236
1,2016-04-03,801,9783
0,2016-04-04,883,4004
1,2016-04-04,915,7423
0,2016-04-05,554,2034
1,2016-04-05,218,9081
0,2016-04-06,414,9702
1,2016-04-06,478,9927
0,2016-04-07,49,5385
1,2016-04-07,792,9260
0,2016-04-08,412,593
1,2016-04-08,516,5413
0,2016-04-09,963,3578
1,2016-04-09,340,2041
0,2016-04-10,203,8953
1,2016-04-10,431,6183
0,2016-04-11,351,2900
1,2016-04-11,545,798
0,2016-04-12,929,7279
1,2016-04-12,403,4541
0,2016-04-13,187,1969
1,2016-04-13,221,5671
0,2016-04-14,490,7489
1,2016-04-14,264,717
0,2016-04-15,453,2087
1,2016-04-15,25,8238
0,2016-04-16,633,1436
1,2016-04-16,760,101
0,2016-04-17,37,8703
1,2016-04-17,848,3858
0,2016-04-18,973,3380
1,2016-04-18,961,6671
0,2016-04-19,793,4520
1,2016-04-19,954,8286
0,2016-04-20,119,8945
1,2016-04-20,235,2778
0,2016-04-21,929,7074
1,2016-04-21,522,1233
0,2016-04-22,823,1835
1,2016-04-22,675,7183
0,2016-04-23,350,8759
1,2016-04-23,82,7604
0,2016-04-24,246,6814
1,2016-04-24,199,830
0,2016-04-25,810,1686
1,2016-04-25,378,8743
0,2016-04-26,282,8322
1,2016-04-26,220,8972
0,2016-04-27,80,9572
1,2016-04-27,550,1440
0,2016-04-28,93,6342
1,2016-04-28,192,928
0,2016-04-29,523,1425
1,2016-04-29,863,8824
0,2016-04-30,58,1849
1,2016-04-30,599,2227
0,2016-05-01,668,9190
1,2016-05-01,888,5549
0,2016-05-02,785,5357
1,2016-05-02,617,8231
0,2016-05-03,648,9330
1,2016-05-03,925,7155
0,2016-05-04,610,3358
1,2016-05-04,161,7735
0,2016-05-05,62,5040
1,2016-05-05,685,6022
0,2016-05-06,689,1435
1,2016-05-06,43,9419
0,2016-05-07,321,6679
1,2016-05-07,882,5138
0,2016-05-08,302,6950
1,2016-05-08,372,1465
0,2016-05-09,251,3503
1,2016-05-09,587,6754
0,2016-05-10,283,3930
1,2016-05-10,937,5873
0,2016-05-11,304,368
1,2016-05-11,639,2741
0,2016-05-12,84,6617
1,2016-05-12,34,2476
0,2016-05-13,102,5750
1,2016-05-13,67,6823
0,2016-05-14,664,893
1,2016-05-14,541,8342
0,2016-05-15,149,816
1,2016-05-15,138,75
0,2016-05-16,335,4702
1,2016-05-16,746,6900
0,2016-05-17,282,2100
1,2016-05-17,299,3390
0,2016-05-18,415,423
1,2016-05-18,745,397
0,2016-05-19,337,7220
1,2016-05-19,863,7473
0,2016-05-20,878,4890
1,2016-05-20,550,5473
0,2016-05-21,63,2772
1,2016-05-21,582,4402
0,2016-05-22,64,549
1,2016-05-22,947,9435
0,2016-05-23,205,7727
1,2016-05-23,697,7739
0,2016-05-24,223,9903
1,2016-05-24,885,7121
0,2016-05-25,329,9974
1,2016-05-25,752,2947
0,2016-05-26,361,2365
1,2016-05-26,418,9188
0,2016-05-27,434,9900
1,2016-05-27,989,3594
0,2016-05-28,57,4047
1,2016-05-28,591,9550
0,2016-05-29,173,6248
1,2016-05-29,179,5179
0,2016-05-30,746,4531
1,2016-05-30,79,5198
0,2016-05-31,340,2332
1,2016-05-31,314,5833
0,2016-06-01,149,7052
1,2016-06-01,824,7045
0,2016-06-02,645,1019
1,2016-06-02,908,9318
0,2016-06-03,898,3849
1,2016-06-03,914,4009
0,2016-06-04,959,4049
1,2016-06-04,573,6852
0,2016-06-05,820,8987
1,2016-06-05,171,1380
0,2016-06-06,743,2793
1,2016-06-06,889,9887
0,2016-06-07,741,1659
1,2016-06-07,737,5364
0,2016-06-08,607,5840
1,2016-06-08,510,6532
0,2016-06-09,114,1162
1,2016-06-09,391,7481
0,2016-06-10,569,7645
1,2016-06-10,810,9254
0,2016-06-11,638,5480
1,2016-06-11,413,6472
0,2016-06-12,517,5037
1,2016-06-12,17,249
0,2016-06-13,942,6226
1,2016-06-13,959,1333
0,2016-06-14,358,7954
1,2016-06-14,874,700
0,2016-06-15,259,1469
1,2016-06-15,328,3165
0,2016-06-16,1,8852
1,2016-06-16,683,154
0,2016-06-17,956,4181
1,2016-06-17,619,5909
0,2016-06-18,712,3019
1,2016-06-18,565,3112
0,2016-06-19,613,4660
1,2016-06-19,923,3081
0,2016-06-20,801,8843
1,2016-06-20,420,3970
0,2016-06-21,541,3859
1,2016-06-21,431,2076
0,2016-06-22,955,9235
1,2016-06-22,289,2520
0,2016-06-23,505,5997
1,2016-06-23,811,5455
0,2016-06-24,523,1154
1,2016-06-24,890,688
0,2016-06-25,959,850
1,2016-06-25,945,8772
0,2016-06-26,454,4873
1,2016-06-26,32,4346
0,2016-06-27,908,4941
1,2016-06-27,415,3556
0,2016-06-28,833,5420
1,2016-06-28,333,7323
0,2016-06-29,417,705
1,2016-06-29,153,8250
0,2016-06-30,113,9557
1,2016-06-30,431,8797
0,2016-07-01,531,277
1,2016-07-01,964,4952
0,2016-07-02,453,8181
1,2016-07-02,709,7029
0,2016-07-03,541,7616
1,2016-07-03,5,5165
0,2016-07-04,20,8273
1,2016-07-04,603,6021
0,2016-07-05,318,8594
1,2016-07-05,149,9829
0,2016-07-06,613,2082
1,2016-07-06,793,4029
0,2016-07-07,57,979
1,2016-07-07,42,7982
0,2016-07-08,438,5793
1,2016-07-08,635,8547
0,2016-07-09,663,4723
1,2016-07-09,222,3987
0,2016-07-10,104,6522
1,2016-07-10,211,234
0,2016-07-11,363,7092
1,2016-07-11,532,9967
0,2016-07-12,138,8267
1,2016-07-12,113,365
0,2016-07-13,123,8531
1,2016-07-13,58,7023
0,2016-07-14,195,6697
1,2016-07-14,50,3359
0,2016-07-15,751,4087
1,2016-07-15,10,6089
0,2016-07-16,492,1815
1,2016-07-16,733,4908
0,2016-07-17,337,6369
1,2016-07-17,13,2938
0,2016-07-18,474,9843
1,2016-07-18,816,3739
0,2016-07-19,324,5422
1,2016-07-19,651,6622
0,2016-07-20,697,5649
1,2016-07-20,546,5818
0,2016-07-21,542,2343
1,2016-07-21,143,2199
0,2016-07-22,988,9454
1,2016-07-22,488,1472
0,2016-07-23,710,9751
1,2016-07-23,873,5994
0,2016-07-24,995,85
1,2016-07-24,553,3408
0,2016-07-25,692,4562
1,2016-07-25,977,1063
0,2016-07-26,806,7927
1,2016-07-26,570,9779
0,2016-07-27,490,5401
1,2016-07-27,565,344
0,2016-07-28,313,244
1,2016-07-28,772,1023
0,2016-07-29,823,6585
1,2016-07-29,587,1538
0,2016-07-30,218,2591
1,2016-07-30,795,6439
0,2016-07-31,660,9349
1,2016-07-31,52,6729
0,2016-08-01,721,2461
1,2016-08-01,285,4025
0,2016-08-02,691,5304
1,2016-08-02,191,5351
0,2016-08-03,940,4415
1,2016-08-03,560,7781
0,2016-08-04,992,5679
1,2016-08-04,638,8941
0,2016-08-05,461,8569
1,2016-08-05,345,4773
0,2016-08-06,300,2034
1,2016-08-06,580,7111
0,2016-08-07,631,9409
1,2016-08-07,616,5933
0,2016-08-08,31,1366
1,2016-08-08,615,9903
0,2016-08-09,667,7175
1,2016-08-09,120,6671
0,2016-08-10,337,8804
1,2016-08-10,371,6858
0,2016-08-11,990,2233
1,2016-08-11,552,1431
0,2016-08-12,903,9518
1,2016-08-12,970,9484
0,2016-08-13,461,3346
1,2016-08-13,919,7800
0,2016-08-14,843,5455
1,2016-08-14,922,5567
0,2016-08-15,603,2281
1,2016-08-15,924,8811
0,2016-08-16,675,1303
1,2016-08-16,486,8762
0,2016-08-17,736,7796
1,2016-08-17,396,6285
0,2016-08-18,319,3466
1,2016-08-18,407,4766
0,2016-08-19,342,8301
1,2016-08-19,545,88
0,2016-08-20,46,6441
1,2016-08-20,645,3333
0,2016-08-21,607,2530
1,2016-08-21,201,2240
0,2016-08-22,376,2176
1,2016-08-22,680,9187
0,2016-08-23,668,5352
1,2016-08-23,630,2817
0,2016-08-24,670,7487
1,2016-08-24,783,7838
0,2016-08-25,495,7800
1,2016-08-25,40,3052
0,2016-08-26,454,1928
1,2016-08-26,928,9535
0,2016-08-27,629,2690
1,2016-08-27,488,1067
0,2016-08-28,640,7910
1,2016-08-28,87,3100
0,2016-08-29,925,7074
1,2016-08-29,920,1752
0,2016-08-30,689,349
1,2016-08-30,755,8231
0,2016-08-31,191,2338
1,2016-08-31,488,6218
0,2016-09-01,250,6622
1,2016-09-01,875,2402
0,2016-09-02,77,3399
1,2016-09-02,771,753
0,2016-09-03,55,60
1,2016-09-03,354,5757
0,2016-09-04,729,9708
1,2016-09-04,185,5207
0,2016-09-05,610,1821
1,2016-09-05,753,6866
0,2016-09-06,637,7063
1,2016-09-06,419,6815
0,2016-09-07,900,3610
1,2016-09-07,728,3632
0,2016-09-08,956,8574
1,2016-09-08,36,286
0,2016-09-09,28,6637
1,2016-09-09,988,1317
0,2016-09-10,558,3618
1,2016-09-10,85,535
0,2016-09-11,551,76
1,2016-09-11,637,9553
0,2016-09-12,407,2998
1,2016-09-12,1,4571
0,2016-09-13,50,8496
1,2016-09-13,829,1708
0,2016-09-14,81,6887
1,2016-09-14,970,9365
0,2016-09-15,154,4850
1,2016-09-15,870,5202
0,2016-09-16,539,3717
1,2016-09-16,904,3392
0,2016-09-17,472,5833
1,2016-09-17,180,2738
0,2016-09-18,209,897
1,2016-09-18,322,5711
0,2016-09-19,450,1049
1,2016-09-19,215,9884
0,2016-09-20,225,9072
1,2016-09-20,192,8553
0,2016-09-21,193,940
1,2016-09-21,128,3045
0,2016-09-22,837,2812
1,2016-09-22,665,6221
0,2016-09-23,165,1494
1,2016-09-23,256,5979
0,2016-09-24,1,2450
1,2016-09-24,567,2086
0,2016-09-25,982,8859
1,2016-09-25,956,7352
0,2016-09-26,181,498
1,2016-09-26,590,1590
0,2016-09-27,635,1880
1,2016-09-27,729,411
0,2016-09-28,520,323
1,2016-09-28,479,5187
0,2016-09-29,887,1256
1,2016-09-29,642,1749
0,2016-09-30,190,7270
1,2016-09-30,969,1687
0,2016-10-01,386,4083
1,2016-10-01,958,925
0,2016-10-02,687,2766
1,2016-10-02,530,1844
0,2016-10-03,469,8993
1,2016-10-03,718,3394
0,2016-10-04,467,1064
1,2016-10-04,563,6209
0,2016-10-05,335,3463
1,2016-10-05,344,1103
0,2016-10-06,754,4022
1,2016-10-06,974,5436
0,2016-10-07,67,6053
1,2016-10-07,649,3323
0,2016-10-08,72,8365
1,2016-10-08,311,8361
0,2016-10-09,454,2868
1,2016-10-09,130,5273
0,2016-10-10,181,3994
1,2016-10-10,866,7335
0,2016-10-11,841,2267
1,2016-10-11,190,4349
0,2016-10-12,813,7495
1,2016-10-12,990,9025
0,2016-10-13,239,9296
1,2016-10-13,106,9965
0,2016-10-14,59,363
1,2016-10-14,539,5878
0,2016-10-15,953,4918
1,2016-10-15,228,9494
0,2016-10-16,816,8272
1,2016-10-16,437,8437
0,2016-10-17,381,3797
1,2016-10-17,252,6848
0,2016-10-18,328,5037
1,2016-10-18,718,7841
0,2016-10-19,21,2330
1,2016-10-19,889,9629
0,2016-10-20,700,375
1,2016-10-20,395,7357
0,2016-10-21,37,862
1,2016-10-21,767,3146
0,2016-10-22,452,160
1,2016-10-22,382,3451
0,2016-10-23,437,1330
1,2016-10-23,192,3912
0,2016-10-24,690,2101
1,2016-10-24,701,7336
0,2016-10-25,833,6857
1,2016-10-25,13,2377
0,2016-10-26,822,8948
1,2016-10-26,178,6802
0,2016-10-27,942,757
1,2016-10-27,361,3879
0,2016-10-28,39,5257
1,2016-10-28,634,6256
0,2016-10-29,578,7816
1,2016-10-29,432,2157
0,2016-10-30,227,1998
1,2016-10-30,944,8793
0,2016-10-31,934,9582
1,2016-10-31,100,1266
0,2016-11-01,790,2394
1,2016-11-01,686,447
0,2016-11-02,682,6261
1,2016-11-02,175,9321
0,2016-11-03,668,7008
1,2016-11-03,108,4791
0,2016-11-04,177,8922
1,2016-11-04,777,6062
0,2016-11-05,589,1607
1,2016-11-05,609,5374
0,2016-11-06,91,5650
1,2016-11-06,889,7990
0,2016-11-07,201,5162
1,2016-11-07,589,6042
0,2016-11-08,676,306
1,2016-11-08,755,5936
0,2016-11-09,134,7707
1,2016-11-09,988,4711
0,2016-11-10,917,6964
1,2016-11-10,366,609
0,2016-11-11,273,9935
1,2016-11-11,519,1423
0,2016-11-12,205,7849
1,2016-11-12,12,6865
0,2016-11-13,911,9276
1,2016-11-13,85,279
0,2016-11-14,654,9905
1,2016-11-14,842,2436
0,2016-11-15,411,8115
1,2016-11-15,179,6613
0,2016-11-16,798,243
1,2016-11-16,127,911
0,2016-11-17,244,2370
1,2016-11-17,611,5840
0,2016-11-18,571,865
1,2016-11-18,331,4143
0,2016-11-19,690,4085
1,2016-11-19,237,8600
0,2016-11-20,738,6109
1,2016-11-20,879,1154
0,2016-11-21,962,8387
1,2016-11-21,486,3521
0,2016-11-22,850,9654
1,2016-11-22,387,5338
0,2016-11-23,679,4494
1,2016-11-23,820,3278
0,2016-11-24,918,5493
1,2016-11-24,165,7704
0,2016-11-25,184,3531
1,2016-11-25,668,976
0,2016-11-26,668,5966
1,2016-11-26,805,1904
0,2016-11-27,169,4229
1,2016-11-27,997,1226
0,2016-11-28,672,7952
1,2016-11-28,939,2926
0,2016-11-29,553,3814
1,2016-11-29,514,1788
0,2016-11-30,556,6738
1,2016-11-30,838,6090
0,2016-12-01,751,3726
1,2016-12-01,498,5604
0,2016-12-02,445,3041
1,2016-12-02,196,2503
0,2016-12-03,358,8236
1,2016-12-03,950,2268
0,2016-12-04,734,8758
1,2016-12-04,83,4622
0,2016-12-05,348,9963
1,2016-12-05,829,2842
0,2016-12-06,61,9201
1,2016-12-06,364,7434
0,2016-12-07,979,9836
1,2016-12-07,926,9597
0,2016-12-08,542,6304
1,2016-12-08,161,5735
0,2016-12-09,386,6704
1,2016-12-09,95,2695
0,2016-12-10,84,6627
1,2016-12-10,79,7027
0,2016-12-11,526,5920
1,2016-12-11,285,9354
0,2016-12-12,213,5269
1,2016-12-12,21,8516
0,2016-12-13,985,5803
1,2016-12-13,601,1604
0,2016-12-14,430,4992
1,2016-12-14,180,208
0,2016-12-15,76,7099
1,2016-12-15,245,1305
0,2016-12-16,135,4741
1,2016-12-16,849,8313
0,2016-12-17,53,1167
1,2016-12-17,844,3619
0,2016-12-18,333,3315
1,2016-12-18,89,9412
0,2016-12-19,432,2750
1,2016-12-19,902,1547
0,2016-12-20,266,7890
1,2016-12-20,880,1165
0,2016-12-21,499,3085
1,2016-12-21,647,3923
0,2016-12-22,72,5950
1,2016-12-22,996,6168
0,2016-12-23,821,6220
1,2016-12-23,339,8146
0,2016-12-24,444,8379
1,2016-12-24,324,6665
0,2016-12-25,269,9131
1,2016-12-25,392,9692
0,2016-12-26,11,6341
1,2016-12-26,545,3103
0,2016-12-27,700,911
1,2016-12-27,804,5928
0,2016-12-28,641,6060
1,2016-12-28,578,3327
0,2016-12-29,245,1374
1,2016-12-29,51,2344
0,2016-12-30,883,9929
1,2016-12-30,769,1266
0,2016-12-31,694,5036
1,2016-12-31,85,8785
