Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
SAT - EVE, 1/22/2011, 011, 7980, , 2 12 19 21 47 48 $19.50 M/0, , 10 14 16 27 38 $140000.00, , 30 31 34 45 51 +23 x2 $118.00 M/1,
SUN - MID, 1/23/2011, 247, 2392, , , , , , ,
SUN - EVE, 1/23/2011, 658, 6495, , , , 2 3 7 14 35 $166000.00, , ,
MON - MID, 1/24/2011, 779, 1513, , , , , , ,
MON - EVE, 1/24/2011, 697, 4906, , 13 15 29 42 44 48 $19.80 M/0, , 6 7 10 13 20 $194000.00, , ,
TUE - MID, 1/25/2011, 295, 6982, , , , , , ,
TUE - EVE, 1/25/2011, 460, 3364, , , , 9 13 31 33 36 $100000.00, 5 8 31 46 50 +4 x4 $63.00 M/0, ,
WED - MID, 1/26/2011, 066, 6205, , , , , , ,
WED - EVE, 1/26/2011, 298, 0106, , 8 13 16 22 42 48 $20.00 M/0, , 1 2 8 16 21 $100000.00, , 4 5 36 47 58 +6 x3 $20.00 M/0,
THU - MID, 1/27/2011, 710, 9745, , , , , , ,
THU - EVE, 1/27/2011, 936, 6657, , , , 8 11 14 15 31 $110000.00, , ,
FRI - MID, 1/28/2011, 790, 2650, , , , , , ,
FRI - EVE, 1/28/2011, 460, 8165, , , , 8 13 16 30 33 $100000.00, 14 33 48 49 50 +18 x4 $77.00 M/0, ,
SAT - MID, 1/29/2011, 293, 1032, , , , , , ,
SAT - EVE, 1/29/2011, 539, 2230, , 20 31 37 39 41 42 $20.20 M/0, , 6 12 20 27 29 $110000.00, , 24 28 45 49 52 +2 x4 $25.00 M/0,
SUN - MID, 1/30/2011, 573, 6876, , , , , , ,
SUN - EVE, 1/30/2011, 689, 7373, , , , 2 17 22 31 37 $120000.00, , ,
MON - MID, 1/31/2011, 547, 6226, , , , , , ,
MON - EVE, 1/31/2011, 939, 4442, , 7 11 28 31 37 40 $20.50 M/0, , 21 23 27 36 37 $130000.00, , ,
TUE - MID, 2/1/2011, 158, 8401, , , , , , ,
TUE - EVE, 2/1/2011, 945, 0418, , , , 1 7 13 19 28 $154000.00, 16 22 23 26 35 +31 x4 $91.00 M/2, ,
WED - MID, 2/2/2011, 642, 9689, , , , , , ,
WED - EVE, 2/2/2011, 797, 1893, , 15 16 26 45 47 48 $20.70 M/0, , 2 18 19 21 25 $180000.00, , 3 14 33 53 57 +36 x4 $35.00 M/0,
THU - MID, 2/3/2011, 467, 6208, , , , , , ,
THU - EVE, 2/3/2011, 319, 9646, , , , 4 22 27 34 39 $100000.00, , ,
FRI - EVE, 2/4/2011, 027, 1719, , , , 12 13 14 21 32 $110000.00, 6 20 29 48 55 +6 x4 $12.00 M/0, ,
FRI - MID, 2/4/2011, 915, 4749, , , , , , ,
SAT - MID, 2/5/2011, 239, 5909, , , , , , ,
SAT - EVE, 2/5/2011, 973, 3199, , 7 12 24 27 38 40 $20.90 M/0, , 1 11 19 20 37 $120000.00, , 15 37 41 56 59 +5 x5 $50.00 M/0,
SUN - MID, 2/6/2011, 954, 5000, , , , , , ,
SUN - EVE, 2/6/2011, 939, 0360, , , , 7 9 21 31 39 $130000.00, , ,
MON - MID, 2/7/2011, 066, 3762, , , , , , ,
MON - EVE, 2/7/2011, 079, 6707, , 12 17 18 19 24 38 $21.20 M/0, , 3 9 19 24 26 $153000.00, , ,
TUE - MID, 2/8/2011, 599, 8381, , , , , , ,
TUE - EVE, 2/8/2011, 562, 6385, , , , 1 2 23 25 37 $181000.00, 25 35 36 47 48 +18 x2 $19.00 M/0, ,
WED - EVE, 2/9/2011, 989, 8115, , 1 10 12 25 33 38 $21.30 M/0, , 4 7 24 29 39 $230000.00, , 7 11 39 42 51 +30 x4 $63.00 M/0,
WED - MID, 2/9/2011, 498, 7563, , , , , , ,
THU - MID, 2/10/2011, 081, 2460, , , , , , ,
THU - EVE, 2/10/2011, 631, 3560, , , , 6 12 15 16 35 $285000.00, , ,
FRI - MID, 2/11/2011, 080, 9297, , , , , , ,
FRI - EVE, 2/11/2011, 987, 9565, , , , 5 12 16 26 38 $338000.00, 8 9 17 32 34 +13 x2 $30.00 M/0, ,
SAT - MID, 2/12/2011, 932, 1308, , , , , , ,
SAT - EVE, 2/12/2011, 461, 1103, , 2 12 13 17 35 45 $21.50 M/0, , 7 16 21 25 37 $100000.00, , 11 32 36 48 52 +19 x4 $82.00 M/0,
SUN - MID, 2/13/2011, 011, 6387, , , , , , ,
SUN - EVE, 2/13/2011, 599, 9248, , , , 4 12 20 23 38 $100000.00, , ,
MON - MID, 2/14/2011, 723, 7333, , , , , , ,
MON - EVE, 2/14/2011, 821, 4969, , 8 15 21 22 45 48 $21.80 M/0, , 14 15 19 29 39 $110000.00, , ,
TUE - MID, 2/15/2011, 356, 1985, , , , , , ,
TUE - EVE, 2/15/2011, 868, 6055, , , , 4 5 18 19 24 $100000.00, 17 24 35 39 18 +18 x4 $40.00 M/0, ,
WED - MID, 2/16/2011, 202, 8846, , , , , , ,
WED - EVE, 2/16/2011, 806, , , 1 9 10 11 36 37 $22.00 M/0, , 18 21 22 25 39 $110000.00, , 9 13 21 23 48 +24 x2 $101.00 M/0,
THU - MID, 2/17/2011, 578, 7246, , , , , , ,
THU - EVE, 2/17/2011, 123, 8110, , , , 2 10 16 20 35 $120000.00, , ,
FRI - MID, 2/18/2011, 876, 5665, , , , , , ,
FRI - EVE, 2/18/2011, 366, 5252, , , , 1 12 16 19 20 $100000.00, 5 6 7 30 45 +42 x3 $52.00 M/0, ,
SAT - MID, 2/19/2011, 158, 6097, , , , , , ,
SAT - EVE, 2/19/2011, 988, 8948, , 6 12 18 36 43 45 $22.20 M/0, , 4 9 21 33 35 $110000.00, , 3 12 34 37 42 +36 x5 $126.00 M/0,
SUN - MID, 2/20/2011, 802, 2118, , , , , , ,
SUN - EVE, 2/20/2011, 885, 2837, , , , 7 19 21 24 28 $120000.00, , ,
MON - MID, 2/21/2011, 386, 6201, , , , , , ,
MON - EVE, 2/21/2011, 421, 6331, , 21 22 24 26 47 48 $22.50 M/0, , 14 25 27 38 39 $130000.00, , ,
TUE - MID, 2/22/2011, 654, 1044, , , , , , ,
TUE - EVE, 2/22/2011, 371, 2847, , , , 3 6 15 22 28 $140000.00, 15 22 23 48 55 +31 x4 $64.00 M/0, ,
WED - MID, 2/23/2011, 215, 1820, , , , , , ,
WED - EVE, 2/23/2011, 538, 6235, , 7 10 28 37 48 49 $22.70 M/0, , 4 5 17 25 35 $170000.00, , 32 36 39 49 29 +29 x3 $155.00 M/0,
THU - MID, 2/24/2011, 761, 4405, , , , , , ,
THU - EVE, 2/24/2011, 318, 2813, , , , 3 7 11 18 28 $100000.00, , ,
FRI - MID, 2/25/2011, 712, 6536, , , , , , ,
FRI - EVE, 2/25/2011, 710, 1693, , , , 2 3 6 12 27 $100000.00, 4 5 17 19 50 +7 x4 $76.00 M/0, ,
SAT - MID, 2/26/2011, 858, 6883, , , , , , ,
SAT - EVE, 2/26/2011, 317, 4944, , 15 34 35 42 43 44 $22.90 M/0, , 5 11 14 28 38 $110000.00, , 4 13 17 21 45 +10 x5 $184.00 M/1,
SUN - MID, 2/27/2011, 340, 6617, , , , , , ,
SUN - EVE, 2/27/2011, 132, 2546, , , , 2 10 20 35 39 $100000.00, , ,
MON - MID, 2/28/2011, 014, 4228, , , , , , ,
MON - EVE, 2/28/2011, 191, 6032, , 6 12 17 26 35 37 $23.20 M/0, , 3 8 12 21 25 $110000.00, , ,
TUE - MID, 3/1/2011, 615, 9276, , , , , , ,
TUE - EVE, 3/1/2011, 993, 0448, , , , 6 11 25 31 35 $100000.00, 1 12 19 20 47 +25 x3 $88.00 M/0, ,
WED - MID, 3/2/2011, 271, 1688, , , , , , ,
WED - EVE, 3/2/2011, 060, 9920, , 20 22 28 29 30 41 $23.40 M/0, , 1 3 6 9 22 $110000.00, , 7 31 50 51 58 +6 x2 $20.00 M/0,
THU - MID, 3/3/2011, 883, 9316, , , , , , ,
THU - EVE, 3/3/2011, 626, 1843, , , , 4 8 13 14 20 $100000.00, , ,
FRI - MID, 3/4/2011, 301, 8700, , , , , , ,
FRI - EVE, 3/4/2011, 720, 8092, , , , 1 14 17 21 38 $110000.00, 8 10 15 23 41 +7 x4 $105.00 M/0, ,
SAT - MID, 3/5/2011, 115, 2399, , , , , , ,
SAT - EVE, 3/5/2011, 980, 9704, , 10 17 28 29 32 49 $23.60 M/0, , 9 12 16 21 34 $120000.00, , 2 23 31 42 48 +21 x2 $25.00 M/0,
SUN - MID, 3/6/2011, 708, 5711, , , , , , ,
SUN - EVE, 3/6/2011, 998, 5366, , , , 7 14 19 37 39 $130000.00, , ,
MON - MID, 3/7/2011, 942, 8501, , , , , , ,
MON - EVE, 3/7/2011, 804, 7230, , 11 22 30 45 46 47 $23.90 M/0, , 13 26 27 30 38 $158000.00, , ,
TUE - MID, 3/8/2011, 819, 4460, , , , , , ,
TUE - EVE, 3/8/2011, 052, 0535, , , , 2 4 15 18 20 $210000.00, 3 17 19 41 55 +24 x4 $127.00 M/0, ,
WED - MID, 3/9/2011, 288, 6589, , , , , , ,
WED - EVE, 3/9/2011, 474, 5378, , 5 10 13 14 27 40 $24.10 M/0, , 6 9 11 16 21 $100000.00, , 12 20 28 40 48 +8 x2 $40.00 M/0,
THU - MID, 3/10/2011, 071, 7119, , , , , , ,
THU - EVE, 3/10/2011, 710, 8671, , , , 3 16 24 27 30 $110000.00, , ,
FRI - MID, 3/11/2011, 350, 5639, , , , , , ,
FRI - EVE, 3/11/2011, 558, 9228, , , , 4 15 16 18 37 $120000.00, 14 19 21 42 45 +6 x2 $151.00 M/0, ,
SAT - MID, 3/12/2011, 343, 5024, , , , , , ,
SAT - EVE, 3/12/2011, 658, 7960, , 4 9 26 43 44 48 $24.30 M/0, , 6 17 25 30 38 $130000.00, , 1 4 12 41 47 +3 x4 $54.00 M/0,
SUN - MID, 3/13/2011, 220, 2678, , , , , , ,
SUN - EVE, 3/13/2011, 007, 0344, , , , 7 8 16 24 32 $147000.00, , ,
MON - MID, 3/14/2011, 454, 0809, , , , , , ,
MON - EVE, 3/14/2011, 345, 3799, , 6 26 28 34 36 49 $24.60 M/0, , 3 12 13 14 23 $176000.00, , ,
TUE - MID, 3/15/2011, 168, 9862, , , , , , ,
TUE - EVE, 3/15/2011, 880, 1270, , , , 4 5 16 18 38 $100000.00, 10 11 12 28 43 +45 x4 $172.00 M/0, ,
WED - MID, 3/16/2011, 692, 1619, , , , , , ,
WED - EVE, 3/16/2011, 571, 1058, , 9 13 23 29 42 49 $24.80 M/0, , 5 21 23 29 38 $110000.00, , 28 39 40 48 53 +9 x3 $67.00 M/0,
THU - MID, 3/17/2011, 706, 2173, , , , , , ,
THU - EVE, 3/17/2011, 808, 8532, , , , 3 19 25 30 37 $120000.00, , ,
FRI - MID, 3/18/2011, 338, 0017, , , , , , ,
FRI - EVE, 3/18/2011, 547, 5284, , , , 6 16 20 21 29 $130000.00, 14 33 34 54 56 +37 x4 $201.00 M/0, ,
SAT - MID, 3/19/2011, 274, 8618, , , , , , ,
SAT - EVE, 3/19/2011, 376, 9511, , 2 3 7 18 29 40 $25.10 M/0, , 12 21 23 31 32 $165000.00, , 3 11 20 27 46 +8 x2 $85.00 M/0,
SUN - MID, 3/20/2011, 455, 7904, , , , , , ,
SUN - EVE, 3/20/2011, 017, 6930, , , , 10 16 18 20 37 $100000.00, , ,
MON - MID, 3/21/2011, 620, 3233, , , , , , ,
MON - EVE, 3/21/2011, 435, 5954, , 2 4 10 14 20 40 $25.40 M/0, , 5 11 16 20 23 $110000.00, , ,
TUE - MID, 3/22/2011, 476, 8495, , , , , , ,
TUE - EVE, 3/22/2011, 799, 5049, , , , 6 14 18 27 37 $120000.00, 1 14 35 50 53 +43 x4 $244.00 M/0, ,
WED - MID, 3/23/2011, 802, 9702, , , , , , ,
WED - EVE, 3/23/2011, 718, 0068, , 23 29 32 35 36 43 $25.60 M/0, , 19 20 32 34 35 $130000.00, , 5 15 26 28 32 +9 x2 $101.00 M/0,
THU - MID, 3/24/2011, 725, 0652, , , , , , ,
THU - EVE, 3/24/2011, 727, 1528, , , , 6 18 20 25 30 $149000.00, , ,
FRI - MID, 3/25/2011, 478, 0657, , , , , , ,
FRI - EVE, 3/25/2011, 238, 2646, , , , 11 16 17 18 32 $191000.00, 22 24 31 52 54 +4 x4 $312.00 M/1, ,
SAT - MID, 3/26/2011, 072, 7330, , , , , , ,
SAT - EVE, 3/26/2011, 243, 5404, , 1 13 18 24 27 33 $25.80 M/0, , 10 18 30 32 37 $100000.00, , 4 10 11 19 33 +27 x4 $125.00 M/0,
SUN - MID, 3/27/2011, 030, 1210, , , , , , ,
SUN - EVE, 3/27/2011, 234, 4966, , , , 6 10 13 36 37 $110000.00, , ,
MON - MID, 3/28/2011, 991, 2005, , , , , , ,
MON - EVE, 3/28/2011, 062, 6166, , 10 13 23 27 36 41 $26.10 M/0, , 9 11 17 23 36 $120000.00, , ,
TUE - MID, 3/29/2011, 373, 4478, , , , , , ,
TUE - EVE, 3/29/2011, 939, 8939, , , , 9 10 21 25 26 $130000.00, 6 15 23 34 38 +43 x4 $12.00 M/0, ,
WED - MID, 3/30/2011, 733, 2668, , , , , , ,
WED - EVE, 3/30/2011, 781, 5527, , 1 9 18 26 31 48 $26.30 M/0, , 10 17 22 34 38 $100000.00, , 19 20 42 56 58 +37 x4 $153.00 M/0,
THU - MID, 3/31/2011, 932, 1314, , , , , , ,
THU - EVE, 3/31/2011, 300, 1497, , , , 27 28 32 34 35 $110000.00, , ,
FRI - MID, 4/1/2011, 723, 4561, , , , , , ,
FRI - EVE, 4/1/2011, 553, 6122, , , , 10 23 27 32 33 $120000.00, 13 14 35 36 53 +19 x3 $19.00 M/0, ,
SAT - MID, 4/2/2011, 987, 9262, , , , , , ,
SAT - EVE, 4/2/2011, 601, 4471, , 7 13 23 32 35 43 $26.50 M/0, , 20 25 27 29 38 $150000.00, , 6 22 34 43 45 +23 x2 $187.00 M/0,
SUN - MID, 4/3/2011, 370, 0757, , , , , , ,
SUN - EVE, 4/3/2011, 706, 5496, , , , 1 15 20 23 30 $205000.00, , ,
MON - MID, 4/4/2011, 920, 6537, , , , , , ,
MON - EVE, 4/4/2011, 926, 5379, , 1 3 5 10 33 49 $26.80 M/0, , 9 15 17 24 28 $244000.00, , ,
TUE - MID, 4/5/2011, 506, 5879, , , , , , ,
TUE - EVE, 4/5/2011, 416, 0930, , , , 1 8 13 31 36 $292000.00, 1 19 20 31 36 +9 x2 $30.00 M/0, ,
WED - MID, 4/6/2011, 774, 8277, , , , , , ,
WED - EVE, 4/6/2011, 755, 2087, , 3 4 10 18 22 40 $27.00 M/6560, , 15 22 30 37 38 $357000.00, , 10 18 41 55 56 +15 x2 $218.00 M/1,
THU - MID, 4/7/2011, 995, 8171, , , , , , ,
THU - EVE, 4/7/2011, 400, 3040, , , , 2 20 21 23 30 $100000.00, , ,
FRI - MID, 4/8/2011, 574, 0889, , , , , , ,
FRI - EVE, 4/8/2011, 237, 2919, , , , 16 24 27 29 38 $110000.00, 6 40 45 50 56 +11 x3 $44.00 M/0, ,
SAT - MID, 4/9/2011, 661, 1182, , , , , , ,
SAT - EVE, 4/9/2011, 379, 1216, , 4 8 17 18 30 35 $27.20 M/0, , 12 28 33 36 39 $120000.00, , 5 14 32 53 56 +11 x4 $20.00 M/0,
SUN - MID, 4/10/2011, 111, 5236, , , , , , ,
SUN - EVE, 4/10/2011, 594, 6279, , , , 23 25 28 29 32 $140000.00, , ,
MON - MID, 4/11/2011, 345, 9662, , , , , , ,
MON - EVE, 4/11/2011, 520, 1763, , 26 27 32 40 47 48 $27.60 M/0, , 1 8 13 24 30 $175000.00, , ,
TUE - MID, 4/12/2011, 534, 3602, , , , , , ,
TUE - EVE, 4/12/2011, 113, 8306, , , , 11 12 19 22 27 $214000.00, 10 23 39 41 45 +15 x2 $58.00 M/0, ,
WED - MID, 4/13/2011, 314, 6161, , , , , , ,
WED - EVE, 4/13/2011, 533, 2349, , 9 27 34 38 40 42 $27.80 M/0, , 9 22 27 31 32 $100000.00, , 4 23 49 50 39 +39 x3 $27.00 M/0,
THU - MID, 4/14/2011, 905, 4674, , , , , , ,
THU - EVE, 4/14/2011, 913, 9282, , , , 4 12 15 18 34 $110000.00, , ,
FRI - MID, 4/15/2011, 091, 2174, , , , , , ,
FRI - EVE, 4/15/2011, 319, 8475, , , , 1 5 7 12 15 $120000.00, 22 23 33 39 48 +29 x3 $72.00 M/1, ,
SAT - MID, 4/16/2011, 675, 0192, , , , , , ,
SAT - EVE, 4/16/2011, 445, 5137, , 2 17 20 34 47 48 $28.00 M/0, , 6 9 17 25 37 $130000.00, , 21 33 44 45 55 +7 x5 $43.00 M/0,
SUN - MID, 4/17/2011, 597, 4831, , , , , , ,
SUN - EVE, 4/17/2011, 814, 7487, , , , 1 4 15 24 39 $140000.00, , ,
MON - MID, 4/18/2011, 260, 1645, , , , , , ,
MON - EVE, 4/18/2011, 418, 2560, , 5 11 22 24 33 37 $28.30 M/0, , 4 23 25 31 34 $171000.00, , ,
TUE - MID, 4/19/2011, 459, 2756, , , , , , ,
TUE - EVE, 4/19/2011, 370, 7349, , , , 2 14 15 30 37 $221000.00, 20 24 32 45 51 +43 x4 $12.00 M/0, ,
WED - MID, 4/20/2011, 356, 9046, , , , , , ,
WED - EVE, 4/20/2011, 714, 3491, , 6 13 17 27 31 45 $28.50 M/0, , 12 23 29 34 35 $280000.00, , 9 24 34 36 43 +27 x3 $56.00 M/0,
THU - MID, 4/21/2011, 276, 7924, , , , , , ,
THU - EVE, 4/21/2011, 848, 6468, , , , 12 13 16 21 28 $344000.00, , ,
FRI - MID, 4/22/2011, 893, 9481, , , , , , ,
FRI - EVE, 4/22/2011, 845, 4046, , , , 2 4 10 35 39 $400000.00, 3 18 46 51 53 +17 x3 $19.00 M/0, ,
SAT - MID, 4/23/2011, 152, 5733, , , , , , ,
SAT - EVE, 4/23/2011, 803, 1739, , 15 28 30 31 35 49 $28.80 M/0, , 4 6 7 26 34 $100000.00, , 3 11 47 48 58 +19 x3 $72.00 M/1,
SUN - MID, 4/24/2011, 535, 0422, , , , , , ,
SUN - EVE, 4/24/2011, 808, 4443, , , , 3 4 13 34 37 $110000.00, , ,
MON - MID, 4/25/2011, 758, 7449, , , , , , ,
MON - EVE, 4/25/2011, 137, 8602, , 11 19 28 32 34 40 $29.10 M/0, , 1 5 14 17 29 $120000.00, , ,
TUE - MID, 4/26/2011, 388, 2045, , , , , , ,
TUE - EVE, 4/26/2011, 951, 5988, , , , 8 15 30 32 34 $130000.00, 19 29 32 38 55 +15 x3 $29.00 M/0, ,
WED - MID, 4/27/2011, 569, 4878, , , , , , ,
WED - EVE, 4/27/2011, 334, 4081, , 1 8 20 22 40 42 $29.30 M/0, , 4 10 23 30 32 $100000.00, , 4 24 40 44 55 +5 x2 $20.00 M/0,
THU - MID, 4/28/2011, 084, 6678, , , , , , ,
THU - EVE, 4/28/2011, 172, 8497, , , , 1 13 21 28 36 $100000.00, , ,
FRI - MID, 4/29/2011, 586, 9833, , , , , , ,
FRI - EVE, 4/29/2011, 730, 9317, , , , 14 17 20 33 35 $110000.00, 9 10 11 33 51 +29 x4 $40.00 M/0, ,
SAT - MID, 4/30/2011, 673, 2771, , , , , , ,
SAT - EVE, 4/30/2011, 164, 4505, , 22 27 36 39 41 46 $29.50 M/0, , 2 10 29 37 39 $120000.00, , 6 13 15 32 41 +3 x2 $25.00 M/0,
SUN - MID, 5/1/2011, 687, 0050, , , , , , ,
SUN - EVE, 5/1/2011, 254, 9713, , , , 2 7 10 14 38 $100000.00, , ,
MON - MID, 5/2/2011, 123, 9619, , , , , , ,
MON - EVE, 5/2/2011, 516, 5866, , 4 9 17 19 22 30 $29.80 M/0, , 19 32 34 36 38 $110000.00, , ,
TUE - MID, 5/3/2011, 168, 6174, , , , , , ,
TUE - EVE, 5/3/2011, 144, 5191, , , , 17 28 30 34 37 $120000.00, 1 29 36 50 16 +16 x2 $51.00 M/1, ,
WED - MID, 5/4/2011, 435, 7514, , , , , , ,
WED - EVE, 5/4/2011, 493, 8290, , 2 4 5 40 41 44 $30.00 M/0, , 17 25 28 35 39 $130000.00, , 3 15 27 29 41 +24 x4 $36.00 M/0,
THU - MID, 5/5/2011, 019, 9534, , , , , , ,
THU - EVE, 5/5/2011, 963, 7777, , , , 11 31 33 35 38 $167000.00, , ,
FRI - MID, 5/6/2011, 273, 8596, , , , , , ,
FRI - EVE, 5/6/2011, 978, 1592, , , , 12 13 18 31 34 $219000.00, 6 18 26 37 41 +9 x3 $12.00 M/0, ,
SAT - MID, 5/7/2011, 537, 0787, , , , , , ,
SAT - EVE, 5/7/2011, 530, 9850, , 19 20 25 32 33 39 $30.30 M/0, , 2 11 18 22 39 $100000.00, , 2 11 27 47 55 +15 x4 $50.00 M/0,
SUN - MID, 5/8/2011, 736, 6566, , , , , , ,
SUN - EVE, 5/8/2011, 096, 2499, , , , 2 4 17 27 31 $100000.00, , ,
MON - MID, 5/9/2011, 309, 1741, , , , , , ,
MON - EVE, 5/9/2011, 431, 0325, , 10 18 20 31 32 33 $30.60 M/0, , 10 14 16 33 38 $110000.00, , ,
TUE - MID, 5/10/2011, 802, 6205, , , , , , ,
TUE - EVE, 5/10/2011, 488, 1050, , , , 10 19 20 29 37 $120000.00, 11 16 40 51 34 +34 x4 $18.00 M/0, ,
WED - MID, 5/11/2011, 631, 5104, , , , , , ,
WED - EVE, 5/11/2011, 099, 0434, , 11 13 22 30 39 42 $30.80 M/0, , 8 9 17 23 25 $130000.00, , 9 17 32 43 45 +31 x3 $65.00 M/0,
THU - MID, 5/12/2011, 242, 8963, , , , , , ,
THU - EVE, 5/12/2011, 217, 3407, , , , 1 4 11 24 26 $143000.00, , ,
FRI - MID, 5/13/2011, 689, 5217, , , , , , ,
FRI - EVE, 5/13/2011, 348, 4157, , , , 4 6 12 15 33 $172000.00, 3 33 39 47 53 +9 x4 $27.00 M/1, ,
SAT - MID, 5/14/2011, 275, 4920, , , , , , ,
SAT - EVE, 5/14/2011, 863, 2200, , 23 27 30 32 40 45 $31.10 M/0, , 3 5 17 20 21 $215000.00, , 8 17 18 40 44 +16 x2 $81.00 M/0,
SUN - MID, 5/15/2011, 058, 2766, , , , , , ,
SUN - EVE, 5/15/2011, 420, 4591, , , , 16 23 28 34 39 $100000.00, , ,
MON - MID, 5/16/2011, 593, 6065, , , , , , ,
MON - EVE, 5/16/2011, 828, 7350, , 12 20 32 33 38 39 $31.40 M/0, , 14 18 27 31 32 $110000.00, , ,
TUE - MID, 5/17/2011, 799, 8695, , , , , , ,
TUE - EVE, 5/17/2011, 653, 4515, , , , 13 24 27 28 30 $100000.00, 1 2 17 25 48 +45 x4 $12.00 M/0, ,
WED - MID, 5/18/2011, 950, 8483, , , , , , ,
WED - EVE, 5/18/2011, 366, 3511, , 9 10 11 29 33 34 $31.60 M/0, , 4 6 22 26 29 $110000.00, , 7 12 13 42 49 +16 x4 $97.00 M/0,
THU - MID, 5/19/2011, 467, 5437, , , , , , ,
THU - EVE, 5/19/2011, 516, 7392, , , , 2 25 26 27 28 $120000.00, , ,
FRI - MID, 5/20/2011, 291, 8219, , , , , , ,
