Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
FRI - EVE, 5/10/2013, 081, 8405, 17531, , , 1 9 14 20 23 $197000.00, 1 19 20 39 49 +28 x4 $154.00 M/0, ,
SAT - MID, 5/11/2013, 759, 6180, 40724, , , , , ,
SAT - EVE, 5/11/2013, 381, 4902, 85583, 9 15 20 24 29 43 $35.00 M/0, 685912, 4 18 25 33 39 $237000.00, , 6 13 19 23 43 +16 x-1 $270.00 M/0,
SUN - MID, 5/12/2013, 790, 8719, 51280, , , , , ,
SUN - EVE, 5/12/2013, 535, 0744, 76442, , , 8 16 17 32 35 $290000.00, , ,
MON - MID, 5/13/2013, 757, 3838, 68311, , , , , ,
MON - EVE, 5/13/2013, 566, 1449, 05059, 5 9 13 20 38 42 $35.20 M/0, 040174, 1 25 33 37 38 $343000.00, , ,
TUE - MID, 5/14/2013, 439, 1484, 24568, , , , , ,
TUE - EVE, 5/14/2013, 343, 1576, 98500, , , 4 6 7 18 33 $419000.00, 6 10 12 28 32 +38 x4 $170.00 M/0, ,
WED - MID, 5/15/2013, 252, 2852, 52506, , , , , ,
WED - EVE, 5/15/2013, 527, 5028, 85297, 9 10 13 15 26 34 $35.40 M/0, 156132, 17 18 21 29 31 $485000.00, , 2 11 26 34 41 +32 x-1 $360.00 M/0,
THU - MID, 5/16/2013, 274, 7138, 16076, , , , , ,
THU - EVE, 5/16/2013, 500, 7831, 64366, , , 2 12 13 34 38 $565000.00, , ,
FRI - MID, 5/17/2013, 952, 4253, 56000, , , , , ,
FRI - EVE, 5/17/2013, 298, 4047, 69649, , , 1 3 13 30 37 $100000.00, 11 15 35 43 49 +41 x4 $190.00 M/2, ,
SAT - MID, 5/18/2013, 949, 4877, 44682, , , , , ,
SAT - EVE, 5/18/2013, 134, 6231, 41038, 16 18 27 33 34 36 $35.60 M/0, 205070, 9 10 12 27 33 $100000.00, , 10 13 14 22 52 +11 x-1 $600.00 M/1,
SUN - MID, 5/19/2013, 482, 2567, 50248, , , , , ,
SUN - EVE, 5/19/2013, 860, 0925, 29097, , , 12 14 26 28 37 $110000.00, , ,
MON - MID, 5/20/2013, 395, 2575, 86830, , , , , ,
MON - EVE, 5/20/2013, 562, 4746, 25346, 2 5 12 16 24 45 $35.90 M/0, 799651, 5 8 12 18 37 $120000.00, , ,
TUE - MID, 5/21/2013, 465, 0494, 90244, , , , , ,
TUE - EVE, 5/21/2013, 738, 2699, 20308, , , 5 17 27 29 33 $100000.00, 2 15 17 48 55 +11 x4 $12.00 M/0, ,
WED - MID, 5/22/2013, 106, 1128, 07428, , , , , ,
WED - EVE, 5/22/2013, 426, 2197, 27639, 8 30 33 38 40 46 $36.00 M/0, 947712, 4 14 16 19 27 $110000.00, , 9 31 35 41 57 +26 x-1 $40.00 M/0,
THU - MID, 5/23/2013, 921, 5396, 02713, , , , , ,
THU - EVE, 5/23/2013, 217, 1654, 62508, , , 8 13 18 24 28 $120000.00, , ,
FRI - MID, 5/24/2013, 902, 0784, 54389, , , , , ,
FRI - EVE, 5/24/2013, 708, 9523, 21578, , , 14 15 17 20 36 $130000.00, 4 5 16 18 53 +28 x4 $15.00 M/0, ,
SAT - MID, 5/25/2013, 435, 7592, 37827, , , , , ,
SAT - EVE, 5/25/2013, 061, 2581, 92231, 7 10 12 25 37 46 $36.20 M/0, 461421, 4 9 15 23 25 $100000.00, , 2 6 19 21 27 +25 x-1 $50.00 M/3,
SUN - MID, 5/26/2013, 781, 5169, 15019, , , , , ,
SUN - EVE, 5/26/2013, 492, 0849, 17090, , , 3 13 20 25 33 $110000.00, , ,
MON - MID, 5/27/2013, 601, 7123, 43842, , , , , ,
MON - EVE, 5/27/2013, 022, 9117, 06532, 10 18 23 42 45 48 $36.40 M/0, 257906, 10 11 19 22 35 $120000.00, , ,
TUE - MID, 5/28/2013, 568, 5799, 41670, , , , , ,
TUE - EVE, 5/28/2013, 931, 2564, 05978, , , 1 9 14 27 35 $100000.00, 4 12 25 32 54 +36 x4 $23.00 M/0, ,
WED - MID, 5/29/2013, 768, 0763, 92341, , , , , ,
WED - EVE, 5/29/2013, 416, 3801, 04228, 1 11 26 42 45 48 $36.60 M/0, 444437, 4 12 16 28 33 $100000.00, , 9 14 17 49 57 +2 x-1 $40.00 M/1,
THU - MID, 5/30/2013, 676, 2346, 19454, , , , , ,
THU - EVE, 5/30/2013, 052, 4043, 32631, , , 3 9 11 13 27 $100000.00, , ,
FRI - MID, 5/31/2013, 982, 3891, 92845, , , , , ,
FRI - EVE, 5/31/2013, 513, 3332, 82786, , , 13 19 22 31 37 $110000.00, 2 20 26 44 46 +26 x3 $30.00 M/1, ,
SAT - MID, 6/1/2013, 372, 2238, 97044, , , , , ,
SAT - EVE, 6/1/2013, 600, 5472, 13634, 1 2 10 12 16 29 $36.80 M/0, 467012, 3 7 12 16 27 $120000.00, , 22 28 33 53 59 +14 x-1 $40.00 M/0,
SUN - MID, 6/2/2013, 702, 4152, 86310, , , , , ,
SUN - EVE, 6/2/2013, 661, 4957, 61854, , , 7 17 19 30 34 $100000.00, , ,
MON - MID, 6/3/2013, 676, 7440, 70200, , , , , ,
MON - EVE, 6/3/2013, 430, 2523, 12638, 3 9 15 23 29 47 $37.00 M/0, 575866, 10 12 20 35 39 $110000.00, , ,
TUE - MID, 6/4/2013, 383, 4679, 86878, , , , , ,
TUE - EVE, 6/4/2013, 557, 4119, 31157, , , 2 10 19 32 36 $120000.00, 10 11 12 20 55 +19 x3 $12.00 M/0, ,
WED - MID, 6/5/2013, 975, 4236, 12398, , , , , ,
WED - EVE, 6/5/2013, 920, 2353, 95731, 21 23 29 30 39 45 $37.20 M/0, 083661, 17 28 29 34 38 $130000.00, , 4 26 33 36 55 +32 x-1 $50.00 M/0,
THU - MID, 6/6/2013, 819, 6134, 17290, , , , , ,
THU - EVE, 6/6/2013, 570, 7815, 59211, , , 3 4 28 36 37 $156000.00, , ,
FRI - MID, 6/7/2013, 738, 7151, 05702, , , , , ,
FRI - EVE, 6/7/2013, 968, 6249, 65492, , , 2 6 35 38 39 $202000.00, 1 10 37 48 55 +21 x4 $14.00 M/0, ,
SAT - MID, 6/8/2013, 726, 6259, 04815, , , , , ,
SAT - EVE, 6/8/2013, 003, 3194, 38460, 6 13 25 26 36 47 $37.30 M/0, 832572, 8 10 20 24 33 $100000.00, , 2 11 22 26 32 +19 x-1 $60.00 M/0,
SUN - MID, 6/9/2013, 814, 5570, 42211, , , , , ,
SUN - EVE, 6/9/2013, 444, 5349, 52878, , , 1 7 10 21 23 $110000.00, , ,
MON - MID, 6/10/2013, 190, 8451, 92717, , , , , ,
MON - EVE, 6/10/2013, 285, 6671, 17180, 6 22 29 44 45 48 $37.60 M/0, 515296, 3 14 23 30 36 $120000.00, , ,
TUE - MID, 6/11/2013, 046, 8390, 16369, , , , , ,
TUE - EVE, 6/11/2013, 244, 9873, 54217, , , 4 8 15 17 38 $100000.00, 15 40 45 50 53 +28 x4 $21.00 M/0, ,
WED - MID, 6/12/2013, 405, 6540, 18783, , , , , ,
WED - EVE, 6/12/2013, 883, 5162, 36768, 4 14 27 31 37 38 $37.80 M/0, 912651, 5 19 28 29 36 $100000.00, , 16 22 23 42 55 +32 x-1 $70.00 M/0,
THU - MID, 6/13/2013, 738, 2490, 76191, , , , , ,
THU - EVE, 6/13/2013, 547, 9361, 63154, , , 19 26 30 33 34 $100000.00, , ,
FRI - MID, 6/14/2013, 795, 8605, 51795, , , , , ,
FRI - EVE, 6/14/2013, 264, 2735, 02082, , , 10 19 31 34 36 $110000.00, 2 5 31 33 34 +20 x4 $29.00 M/0, ,
SAT - MID, 6/15/2013, 099, 5462, 70100, , , , , ,
SAT - EVE, 6/15/2013, 535, 0426, 75096, 7 12 18 29 41 45 $38.00 M/0, 315402, 12 13 25 35 37 $120000.00, , 28 36 40 48 55 +1 x-1 $85.00 M/0,
SUN - MID, 6/16/2013, 288, 2522, 81855, , , , , ,
SUN - EVE, 6/16/2013, 002, 3526, 73934, , , 11 15 17 27 36 $130000.00, , ,
MON - MID, 6/17/2013, 206, 0986, 35343, , , , , ,
MON - EVE, 6/17/2013, 127, 1509, 25127, 9 11 17 28 45 48 $38.20 M/0, 587836, 19 36 37 38 39 $151000.00, , ,
TUE - MID, 6/18/2013, 420, 0538, 72203, , , , , ,
TUE - EVE, 6/18/2013, 058, 1330, 35296, , , 5 6 18 31 36 $178000.00, 6 17 34 40 48 +30 x2 $36.00 M/0, ,
WED - MID, 6/19/2013, 771, 2884, 30438, , , , , ,
WED - EVE, 6/19/2013, 412, 4670, 50496, 26 37 42 44 45 48 $38.40 M/0, 418422, 8 13 26 32 36 $218000.00, , 7 46 47 52 57 +17 x-1 $105.00 M/0,
THU - MID, 6/20/2013, 691, 5294, 98239, , , , , ,
THU - EVE, 6/20/2013, 249, 6692, 19626, , , 19 25 27 29 33 $267000.00, , ,
FRI - MID, 6/21/2013, 122, 6912, 00860, , , , , ,
FRI - EVE, 6/21/2013, 880, 4634, 18509, , , 5 9 19 26 30 $315000.00, 3 14 17 40 50 +3 x3 $44.00 M/0, ,
SAT - MID, 6/22/2013, 748, 0661, 57651, , , , , ,
SAT - EVE, 6/22/2013, 876, 8683, 70129, 4 23 30 32 35 40 $38.60 M/0, 773072, 11 16 19 23 37 $367000.00, , 13 19 23 33 57 +28 x-1 $127.00 M/1,
SUN - MID, 6/23/2013, 906, 7791, 13859, , , , , ,
SUN - EVE, 6/23/2013, 494, 7970, 18892, , , 4 6 14 21 27 $423000.00, , ,
MON - MID, 6/24/2013, 621, 2619, 73796, , , , , ,
MON - EVE, 6/24/2013, 383, 4351, 88149, 9 14 15 32 38 42 $38.80 M/0, 477649, 11 16 26 30 35 $100000.00, , ,
TUE - MID, 6/25/2013, 785, 4053, 92099, , , , , ,
TUE - EVE, 6/25/2013, 624, 8887, 83241, , , 2 16 24 35 36 $100000.00, 3 5 28 33 51 +16 x2 $52.00 M/0, ,
WED - MID, 6/26/2013, 647, 3196, 71325, , , , , ,
WED - EVE, 6/26/2013, 897, 3120, 48796, 12 18 21 26 37 49 $39.00 M/0, 314217, 12 24 29 37 39 $110000.00, , 1 18 33 39 46 +33 x-1 $40.00 M/0,
THU - MID, 6/27/2013, 117, 1469, 77152, , , , , ,
THU - EVE, 6/27/2013, 559, 9292, 88433, , , 12 16 23 30 35 $120000.00, , ,
FRI - MID, 6/28/2013, 367, 0328, 83127, , , , , ,
FRI - EVE, 6/28/2013, 599, 1785, 82964, , , 22 26 29 34 37 $130000.00, 8 15 35 46 52 +38 x4 $61.00 M/0, ,
SAT - MID, 6/29/2013, 678, 6467, 86152, , , , , ,
SAT - EVE, 6/29/2013, 223, 1801, 95667, 4 16 17 27 32 42 $39.20 M/0, 608520, 17 18 19 23 29 $156000.00, , 8 28 30 53 56 +16 x-1 $50.00 M/0,
SUN - MID, 6/30/2013, 517, 0681, 39783, , , , , ,
SUN - EVE, 6/30/2013, 103, 6706, 41804, , , 2 10 20 22 25 $189000.00, , ,
MON - MID, 7/1/2013, 330, 6189, 40174, , , , , ,
MON - EVE, 7/1/2013, 612, 3300, 06707, 6 20 31 32 41 44 $39.40 M/0, 519301, 7 13 23 26 33 $100000.00, , ,
TUE - MID, 7/2/2013, 630, 2114, 13140, , , , , ,
TUE - EVE, 7/2/2013, 572, 8313, 36180, , , 5 15 19 29 37 $100000.00, 36 42 51 52 53 +40 x4 $70.00 M/0, ,
WED - MID, 7/3/2013, 654, 3333, 61426, , , , , ,
WED - EVE, 7/3/2013, 998, 9599, 75471, 1 14 34 37 43 49 $39.60 M/0, 614314, 3 5 28 32 37 $100000.00, , 3 6 29 40 51 +4 x-1 $60.00 M/0,
THU - MID, 7/4/2013, 342, 4436, 47579, , , , , ,
THU - EVE, 7/4/2013, 312, 7911, 91002, , , 9 11 18 36 38 $100000.00, , ,
FRI - MID, 7/5/2013, 273, 3689, 56116, , , , , ,
FRI - EVE, 7/5/2013, 075, 1310, 35736, , , 3 5 23 32 33 $110000.00, 2 23 41 47 54 +42 x4 $79.00 M/1, ,
SAT - MID, 7/6/2013, 017, 5601, 32059, , , , , ,
SAT - EVE, 7/6/2013, 202, 0515, 27294, 1 20 25 28 40 44 $39.80 M/0, 694829, 8 9 12 17 35 $120000.00, , 2 13 35 36 52 +11 x-1 $70.00 M/0,
SUN - MID, 7/7/2013, 261, 6652, 19084, , , , , ,
SUN - EVE, 7/7/2013, 267, 7527, 86051, , , 2 11 16 17 34 $130000.00, , ,
MON - MID, 7/8/2013, 382, 8807, 22608, , , , , ,
MON - EVE, 7/8/2013, 700, 6442, 41309, 4 31 37 40 42 48 $40.00 M/0, 706231, 17 28 29 32 38 $140000.00, , ,
TUE - MID, 7/9/2013, 430, 0767, 37471, , , , , ,
TUE - EVE, 7/9/2013, 688, 9797, 32825, , , 1 5 7 20 23 $173000.00, 3 21 43 45 48 +14 x2 $12.00 M/0, ,
WED - MID, 7/10/2013, 850, 3493, 64600, , , , , ,
WED - EVE, 7/10/2013, 728, 5356, 57848, 25 39 40 45 47 49 $40.20 M/0, 846579, 13 18 26 27 30 $197000.00, , 30 31 45 55 59 +27 x-1 $80.00 M/0,
THU - MID, 7/11/2013, 439, 8895, 44719, , , , , ,
THU - EVE, 7/11/2013, 418, 0435, 47769, , , 3 5 23 26 30 $100000.00, , ,
FRI - MID, 7/12/2013, 994, 2051, 95343, , , , , ,
FRI - EVE, 7/12/2013, 852, 4622, 85486, , , 18 22 31 35 36 $110000.00, 4 5 25 27 51 +10 x3 $13.00 M/0, ,
SAT - MID, 7/13/2013, 120, 0401, 85875, , , , , ,
SAT - EVE, 7/13/2013, 862, 3953, 40116, 17 21 29 38 42 43 $40.40 M/0, 715950, 1 5 18 27 28 $120000.00, , 2 8 22 35 37 +6 x-1 $94.00 M/0,
SUN - MID, 7/14/2013, 845, 4279, 83779, , , , , ,
SUN - EVE, 7/14/2013, 283, 8234, 33574, , , 2 3 10 36 37 $130000.00, , ,
MON - MID, 7/15/2013, 665, 7628, 69039, , , , , ,
MON - EVE, 7/15/2013, 477, 6946, 32965, 10 16 19 36 41 48 $40.70 M/0, 000229, 4 13 17 19 20 $140000.00, , ,
TUE - MID, 7/16/2013, 087, 0701, 78536, , , , , ,
TUE - EVE, 7/16/2013, 363, 1841, 09483, , , 2 3 10 32 37 $156000.00, 10 14 21 40 53 +20 x2 $20.00 M/1, ,
WED - MID, 7/17/2013, 672, 3616, 04096, , , , , ,
WED - EVE, 7/17/2013, 397, 1634, 64889, 7 12 17 27 36 44 $40.80 M/0, 665035, 6 14 16 30 36 $199000.00, , 1 22 34 38 42 +17 x-1 $116.00 M/0,
THU - MID, 7/18/2013, 089, 7435, 31595, , , , , ,
THU - EVE, 7/18/2013, 627, 4972, 64373, , , 12 15 25 26 27 $244000.00, , ,
FRI - MID, 7/19/2013, 483, 8304, 68803, , , , , ,
FRI - EVE, 7/19/2013, 460, 7330, 03044, , , 28 32 33 35 37 $100000.00, 16 20 24 39 42 +46 x3 $12.00 M/0, ,
SAT - MID, 7/20/2013, 661, 7898, 43514, , , , , ,
SAT - EVE, 7/20/2013, 747, 9372, 46122, 17 18 28 31 37 40 $41.00 M/0, 394025, 2 3 11 18 24 $110000.00, , 14 25 27 38 58 +6 x-1 $141.00 M/0,
SUN - MID, 7/21/2013, 828, 2100, 54403, , , , , ,
SUN - EVE, 7/21/2013, 587, 2129, 80433, , , 7 20 26 28 33 $120000.00, , ,
MON - MID, 7/22/2013, 282, 0275, 52327, , , , , ,
MON - EVE, 7/22/2013, 057, 0602, 09827, 3 12 30 31 32 39 $41.30 M/0, 097467, 11 17 25 29 37 $130000.00, , ,
TUE - MID, 7/23/2013, 460, 9454, 01954, , , , , ,
TUE - EVE, 7/23/2013, 069, 3265, 08360, , , 13 19 32 36 38 $140000.00, 25 32 35 50 51 +46 x3 $13.00 M/0, ,
WED - MID, 7/24/2013, 818, 8726, 51122, , , , , ,
WED - EVE, 7/24/2013, 746, 8722, 91137, 3 16 25 36 40 44 $41.40 M/0, 790731, 4 5 8 13 28 $175000.00, , 9 29 40 44 54 +7 x-1 $166.00 M/0,
THU - MID, 7/25/2013, 324, 0785, 20650, , , , , ,
THU - EVE, 7/25/2013, 349, 4858, 78523, , , 8 22 23 28 35 $206000.00, , ,
FRI - MID, 7/26/2013, 453, 1936, 65456, , , , , ,
FRI - EVE, 7/26/2013, 527, 1364, 06735, , , 7 8 10 19 33 $100000.00, 4 22 23 27 38 +42 x4 $19.00 M/1, ,
SAT - MID, 7/27/2013, 126, 0808, 15296, , , , , ,
SAT - EVE, 7/27/2013, 197, 2643, 78777, 5 14 22 36 44 45 $41.60 M/0, 700675, 7 24 26 29 31 $110000.00, , 9 23 40 53 58 +6 x-1 $196.00 M/0,
SUN - MID, 7/28/2013, 106, 8282, 16102, , , , , ,
SUN - EVE, 7/28/2013, 618, 5638, 98948, , , 9 10 24 29 31 $120000.00, , ,
MON - MID, 7/29/2013, 350, 1256, 86331, , , , , ,
MON - EVE, 7/29/2013, 926, 6869, 40228, 6 11 12 19 21 36 $41.90 M/0, 190716, 11 15 21 22 34 $130000.00, , ,
TUE - MID, 7/30/2013, 058, 8397, 53405, , , , , ,
TUE - EVE, 7/30/2013, 305, 1703, 71410, , , 13 27 30 31 36 $140000.00, 25 27 36 42 44 +39 x3 $12.00 M/0, ,
WED - MID, 7/31/2013, 835, 6445, 13151, , , , , ,
WED - EVE, 7/31/2013, 268, 3985, 47985, 2 11 27 40 48 49 $42.00 M/0, 996740, 3 21 26 31 33 $100000.00, , 8 24 39 49 59 +5 x-1 $235.00 M/0,
THU - MID, 8/1/2013, 001, 7276, 20038, , , , , ,
THU - EVE, 8/1/2013, 504, 3526, 55970, , , 13 25 26 30 35 $110000.00, , ,
FRI - MID, 8/2/2013, 219, 8266, 12063, , , , , ,
FRI - EVE, 8/2/2013, 868, 9774, 01178, , , 11 14 23 27 37 $120000.00, 8 21 23 25 39 +4 x2 $13.00 M/0, ,
SAT - MID, 8/3/2013, 928, 1258, 89170, , , , , ,
SAT - EVE, 8/3/2013, 636, 7690, 90886, 14 16 18 28 36 38 $42.20 M/0, 579805, 7 9 12 15 37 $130000.00, , 21 24 36 42 45 +15 x-1 $300.00 M/0,
SUN - MID, 8/4/2013, 331, 6309, 03647, , , , , ,
SUN - EVE, 8/4/2013, 726, 5948, 35850, , , 4 5 13 33 35 $140000.00, , ,
MON - MID, 8/5/2013, 505, 9632, 93905, , , , , ,
MON - EVE, 8/5/2013, 029, 2641, 55095, 1 21 29 33 38 42 $42.50 M/0, 108595, 15 25 26 30 39 $171000.00, , ,
TUE - MID, 8/6/2013, 396, 5858, 47138, , , , , ,
TUE - EVE, 8/6/2013, 632, 6295, 26467, , , 5 6 10 13 26 $224000.00, 1 11 16 51 55 +41 x3 $20.00 M/0, ,
WED - MID, 8/7/2013, 534, 8534, 97506, , , , , ,
WED - EVE, 8/7/2013, 738, 4815, 82888, 8 30 32 34 38 49 $42.70 M/0, 440135, 12 13 21 26 38 $258000.00, , 5 25 30 58 59 +32 x-1 $425.00 M/3,
THU - MID, 8/8/2013, 571, 9867, 97803, , , , , ,
THU - EVE, 8/8/2013, 727, 0249, 97262, , , 20 22 23 26 38 $311000.00, , ,
FRI - MID, 8/9/2013, 530, 1880, 52118, , , , , ,
FRI - EVE, 8/9/2013, 852, 1697, 86074, , , 11 20 28 31 35 $372000.00, 11 20 30 34 38 +12 x3 $28.00 M/0, ,
SAT - MID, 8/10/2013, 556, 2490, 68828, , , , , ,
SAT - EVE, 8/10/2013, 114, 7738, 63235, 12 18 19 22 27 34 $42.90 M/0, 061355, 12 13 24 35 39 $444000.00, , 4 12 14 37 58 +13 x-1 $40.00 M/0,
SUN - MID, 8/11/2013, 609, 1622, 05540, , , , , ,
SUN - EVE, 8/11/2013, 835, 0839, 47392, , , 3 10 20 28 29 $523000.00, , ,
MON - MID, 8/12/2013, 032, 1582, 62217, , , , , ,
MON - EVE, 8/12/2013, 023, 1354, 74105, 2 16 20 23 34 38 $43.10 M/0, 614468, 11 26 31 35 39 $100000.00, , ,
TUE - MID, 8/13/2013, 570, 9813, 05699, , , , , ,
TUE - EVE, 8/13/2013, 988, 5076, 20637, , , 6 8 11 12 17 $100000.00, 2 31 32 37 41 +40 x4 $36.00 M/0, ,
WED - MID, 8/14/2013, 010, 6507, 35674, , , , , ,
WED - EVE, 8/14/2013, 059, 6710, 54155, 11 14 16 28 36 48 $43.30 M/0, 173944, 27 30 32 33 36 $110000.00, , 4 11 17 43 51 +20 x-1 $50.00 M/0,
THU - MID, 8/15/2013, 026, 0915, 93278, , , , , ,
THU - EVE, 8/15/2013, 942, 7996, 74219, , , 15 16 17 20 29 $120000.00, , ,
FRI - MID, 8/16/2013, 476, 2723, 35696, , , , , ,
FRI - EVE, 8/16/2013, 406, 5037, 74839, , , 3 26 29 30 38 $130000.00, 7 13 26 36 46 +37 x4 $43.00 M/0, ,
SAT - MID, 8/17/2013, 673, 6738, 34813, , , , , ,
SAT - EVE, 8/17/2013, 460, 5348, 21056, 6 9 17 26 35 39 $43.50 M/0, 465220, 4 14 17 20 36 $147000.00, , 18 21 46 54 56 +23 x-1 $60.00 M/0,
SUN - MID, 8/18/2013, 860, 0576, 23259, , , , , ,
SUN - EVE, 8/18/2013, 987, 4470, 72461, , , 4 6 10 12 25 $190000.00, , ,
MON - MID, 8/19/2013, 010, 4359, 03046, , , , , ,
MON - EVE, 8/19/2013, 561, 2512, 41840, 22 25 29 31 36 45 $43.80 M/0, 760707, 1 18 21 24 26 $100000.00, , ,
TUE - MID, 8/20/2013, 820, 6489, 79494, , , , , ,
TUE - EVE, 8/20/2013, 975, 4571, 60302, , , 12 18 21 31 34 $100000.00, 13 28 35 38 41 +33 x3 $51.00 M/0, ,
WED - MID, 8/21/2013, 552, 3259, 05237, , , , , ,
WED - EVE, 8/21/2013, 175, 0300, 17416, 4 13 26 36 46 48 $43.90 M/0, 241741, 13 14 17 27 33 $100000.00, , 30 40 42 46 48 +23 x-1 $70.00 M/0,
THU - MID, 8/22/2013, 244, 9425, 16335, , , , , ,
THU - EVE, 8/22/2013, 124, 1862, 54470, , , 9 15 23 24 39 $110000.00, , ,
FRI - MID, 8/23/2013, 825, 6879, 22118, , , , , ,
FRI - EVE, 8/23/2013, 404, 9267, 33703, , , 1 3 8 10 32 $120000.00, 1 9 17 20 53 +14 x4 $60.00 M/0, ,
SAT - MID, 8/24/2013, 180, 6870, 17473, , , , , ,
SAT - EVE, 8/24/2013, 887, 7868, 25973, 10 13 15 39 43 49 $44.10 M/0, 041466, 3 21 32 35 36 $130000.00, , 12 17 25 45 59 +19 x-1 $92.00 M/0,
SUN - MID, 8/25/2013, 472, 2650, 34772, , , , , ,
SUN - EVE, 8/25/2013, 440, 3023, 33957, , , 13 21 26 31 34 $151000.00, , ,
MON - MID, 8/26/2013, 062, 0934, 25585, , , , , ,
MON - EVE, 8/26/2013, 129, 5040, 40364, 5 11 13 22 28 41 $44.40 M/0, 076016, 1 11 22 30 35 $184000.00, , ,
TUE - MID, 8/27/2013, 406, 6333, 38050, , , , , ,
TUE - EVE, 8/27/2013, 657, 0658, 82614, , , 19 27 28 30 39 $229000.00, 4 7 30 36 38 +38 x4 $69.00 M/0, ,
WED - MID, 8/28/2013, 604, 7913, 38428, , , , , ,
WED - EVE, 8/28/2013, 390, 4137, 27758, 8 19 22 29 37 47 $44.60 M/0, 289957, 4 20 21 25 28 $282000.00, , 6 7 9 19 32 +13 x-1 $116.00 M/0,
THU - MID, 8/29/2013, 585, 4268, 15704, , , , , ,
THU - EVE, 8/29/2013, 589, 7292, 28940, , , 2 4 10 13 24 $333000.00, , ,
FRI - MID, 8/30/2013, 516, 1673, 94838, , , , , ,
FRI - EVE, 8/30/2013, 703, 4406, 95577, , , 2 3 11 38 39 $381000.00, 6 19 24 43 44 +33 x2 $77.00 M/0, ,
SAT - MID, 8/31/2013, 514, 1711, 93342, , , , , ,
SAT - EVE, 8/31/2013, 928, 4745, 98455, 12 14 30 35 38 46 $44.80 M/0, 839936, 16 19 25 27 32 $454000.00, , 2 7 25 40 56 +20 x-1 $142.00 M/0,
SUN - MID, 9/1/2013, 653, 1335, 05458, , , , , ,
SUN - EVE, 9/1/2013, 423, 9663, 27666, , , 21 23 26 29 30 $529000.00, , ,
MON - MID, 9/2/2013, 669, 9202, 56938, , , , , ,
MON - EVE, 9/2/2013, 374, 6442, 60904, 3 6 23 38 46 48 $45.00 M/0, 853879, 2 10 27 35 39 $100000.00, , ,
TUE - MID, 9/3/2013, 833, 3486, 86833, , , , , ,
TUE - EVE, 9/3/2013, 095, 2136, 41538, , , 5 10 26 30 38 $110000.00, 4 13 14 28 41 +28 x3 $85.00 M/0, ,
WED - MID, 9/4/2013, 469, 3663, 03033, , , , , ,
WED - EVE, 9/4/2013, 129, 4599, 78277, 5 21 37 38 47 49 $45.20 M/0, 857801, 7 10 22 23 39 $120000.00, , 2 9 26 45 47 +11 x-1 $169.00 M/0,
THU - MID, 9/5/2013, 749, 8947, 22129, , , , , ,
THU - EVE, 9/5/2013, 954, 5395, 92639, , , 1 20 26 29 37 $130000.00, , ,
FRI - MID, 9/6/2013, 616, 4098, 59958, , , , , ,
FRI - EVE, 9/6/2013, 659, 1351, 06003, , , 23 28 29 30 34 $156000.00, 2 16 17 22 41 +31 x4 $95.00 M/0, ,
SAT - MID, 9/7/2013, 753, 1127, 89492, , , , , ,
SAT - EVE, 9/7/2013, 327, 8738, 77995, 2 8 16 27 31 39 $45.40 M/0, 847263, 19 22 23 24 28 $208000.00, , 2 19 22 26 45 +24 x-1 $203.00 M/0,
SUN - MID, 9/8/2013, 736, 2820, 26256, , , , , ,
SUN - EVE, 9/8/2013, 922, 7352, 18059, , , 10 13 16 27 39 $252000.00, , ,
MON - MID, 9/9/2013, 646, 5787, 69871, , , , , ,
MON - EVE, 9/9/2013, 753, 7946, 53536, 11 14 24 26 34 47 $45.70 M/0, 784812, 9 22 24 37 39 $100000.00, , ,
TUE - MID, 9/10/2013, 728, 5481, 37652, , , , , ,
TUE - EVE, 9/10/2013, 528, 7617, 51822, , , 8 17 25 30 33 $110000.00, 2 12 18 54 56 +1 x3 $106.00 M/0, ,
WED - MID, 9/11/2013, 679, 7746, 49111, , , , , ,
WED - EVE, 9/11/2013, 203, 6421, 40417, 4 8 12 16 21 23 $45.80 M/0, 512365, 1 18 24 26 33 $120000.00, , 11 19 33 42 52 +33 x-1 $245.00 M/0,
THU - MID, 9/12/2013, 106, 6905, 75497, , , , , ,
THU - EVE, 9/12/2013, 498, 7764, 07873, , , 10 18 20 28 35 $130000.00, , ,
FRI - MID, 9/13/2013, 660, 7358, 22637, , , , , ,
FRI - EVE, 9/13/2013, 769, 9932, 16019, , , 9 14 20 34 38 $151000.00, 9 22 28 48 54 +8 x4 $119.00 M/0, ,
SAT - MID, 9/14/2013, 718, 9891, 46940, , , , , ,
SAT - EVE, 9/14/2013, 726, 1001, 39691, 5 16 17 26 46 49 $46.00 M/0, 976942, 4 24 27 34 37 $100000.00, , 1 17 25 37 44 +20 x-1 $317.00 M/0,
SUN - MID, 9/15/2013, 658, 5553, 32287, , , , , ,
SUN - EVE, 9/15/2013, 783, 2926, 81560, , , 4 14 28 31 39 $110000.00, , ,
MON - MID, 9/16/2013, 911, 8214, 08038, , , , , ,
MON - EVE, 9/16/2013, 992, 1732, 09599, 12 18 25 34 40 44 $46.30 M/0, 172641, 15 24 26 29 30 $120000.00, , ,
TUE - MID, 9/17/2013, 815, 5432, 85897, , , , , ,
