Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
TUE - MID, 5/7/2019, 235, 4152, 94452, , , , , ,
TUE - EVE, 5/7/2019, 331, 6678, 65987, , , 4 6 15 36 38 $120000.00, 3 6 34 54 63 +19 x3 $273.00 M/0, ,
WED - MID, 5/8/2019, 403, 9554, 24265, , , , , ,
WED - EVE, 5/8/2019, 007, 0165, 28461, 10 18 19 35 39 48 $14.40 M/0, 409147, 15 20 25 33 36 $100000.00, , 1 45 53 64 66 +3 x3 $215.00 M/0,
THU - MID, 5/9/2019, 970, 4201, 81017, , , , , ,
THU - EVE, 5/9/2019, 720, 4190, 69357, , , 6 10 22 26 36 $110000.00, , ,5 7 39 44 46 +150
FRI - MID, 5/10/2019, 095, 0315, 58141, , , , , ,
FRI - EVE, 5/10/2019, 235, 7851, 17110, , , 11 12 25 29 38 $120000.00, 3 16 21 61 62 +19 x2 $295.00 M/0, ,
SAT - MID, 5/11/2019, 420, 3650, 86481, , , , , ,
SAT - EVE, 5/11/2019, 934, 4632, 79710, 3 9 12 24 28 30 $14.50 M/0, 431107, 5 17 21 28 34 $130000.00, , 6 8 9 37 40 +26 x2 $235.00 M/0,
SUN - MID, 5/12/2019, 028, 3571, 88641, , , , , ,
SUN - EVE, 5/12/2019, 224, 8748, 95988, , , 4 12 16 17 28 $140000.00, , ,
MON - MID, 5/13/2019, 891, 7093, 18199, , , , , ,
MON - EVE, 5/13/2019, 125, 8983, 44777, 14 24 28 38 39 40 $14.70 M/0, 858522, 9 10 24 27 34 $150000.00, , ,6 11 13 28 38 +180
TUE - MID, 5/14/2019, 155, 4060, 42467, , , , , ,
TUE - EVE, 5/14/2019, 048, 7437, 95507, , , 2 9 12 14 25 $177000.00, 11 59 66 67 68 +18 x4 $316.00 M/0, ,
WED - MID, 5/15/2019, 586, 0619, 17798, , , , , ,
WED - EVE, 5/15/2019, 790, 8844, 59561, 2 7 29 30 33 41 $14.80 M/0, 791667, 6 8 12 32 34 $207000.00, , 7 17 33 61 68 +4 x2 $250.00 M/0,
THU - MID, 5/16/2019, 977, 8688, 26762, , , , , ,
THU - EVE, 5/16/2019, 052, 4179, 18093, , , 7 8 10 26 30 $100000.00, , ,9 18 26 28 32 +20
FRI - MID, 5/17/2019, 038, 9961, 67721, , , , , ,
FRI - EVE, 5/17/2019, 972, 4006, 62037, , , 6 26 29 36 38 $100000.00, 5 17 28 32 63 +11 x3 $339.00 M/0, ,
SAT - MID, 5/18/2019, 224, 0696, 35474, , , , , ,
SAT - EVE, 5/18/2019, 231, 3184, 45966, 5 17 20 28 30 38 $14.90 M/0, 718812, 5 17 26 29 36 $110000.00, , 2 10 25 66 67 +26 x4 $270.00 M/0,
SUN - MID, 5/19/2019, 178, 6866, 26335, , , , , ,
SUN - EVE, 5/19/2019, 695, 3635, 44167, , , 3 6 8 25 30 $120000.00, , ,
MON - MID, 5/20/2019, 893, 0305, 60623, , , , , ,
MON - EVE, 5/20/2019, 731, 0208, 02481, 1 9 11 19 33 34 $15.00 M/0, 935317, 1 26 27 30 39 $130000.00, , ,26 27 29 36 46 +20
TUE - MID, 5/21/2019, 735, 2877, 86542, , , , , ,
TUE - EVE, 5/21/2019, 987, 2727, 81887, , , 1 13 34 35 39 $100000.00, 10 50 55 56 58 +15 x5 $367.00 M/0, ,
WED - MID, 5/22/2019, 920, 5092, 77465, , , , , ,
WED - EVE, 5/22/2019, 290, 2309, 89357, 4 10 16 22 25 49 $15.10 M/0, 342743, 4 6 26 32 38 $100000.00, , 7 10 20 44 57 +3 x2 $288.00 M/0,
THU - MID, 5/23/2019, 854, 2164, 63435, , , , , ,
THU - EVE, 5/23/2019, 445, 9229, 94612, , , 10 11 16 19 29 $110000.00, , ,12 23 29 35 38 +180
FRI - MID, 5/24/2019, 969, 7007, 32882, , , , , ,
FRI - EVE, 5/24/2019, 333, 7415, 37852, , , 10 14 30 33 36 $120000.00, 14 41 44 56 62 +10 x2 $393.00 M/0, ,
SAT - MID, 5/25/2019, 265, 8036, 25017, , , , , ,
SAT - EVE, 5/25/2019, 731, 9102, 38760, 2 8 24 31 35 49 $15.30 M/0, 509563, 16 24 26 31 37 $130000.00, , 1 2 39 43 66 +2 x3 $308.00 M/0,
SUN - MID, 5/26/2019, 744, 6257, 04617, , , , , ,
SUN - EVE, 5/26/2019, 825, 2851, 21782, , , 5 14 15 22 27 $140000.00, , ,
MON - MID, 5/27/2019, 366, 4158, 30400, , , , , ,
MON - EVE, 5/27/2019, 775, 5247, 52763, 5 10 19 25 38 39 $15.40 M/0, 439954, 1 18 20 21 26 $152000.00, , ,15 37 43 46 47 +100
TUE - MID, 5/28/2019, 834, 7355, 78086, , , , , ,
TUE - EVE, 5/28/2019, 343, 3368, 62967, , , 9 13 18 19 32 $100000.00, 9 21 34 42 50 +21 x2 $418.00 M/0, ,
WED - MID, 5/29/2019, 626, 0477, 51227, , , , , ,
WED - EVE, 5/29/2019, 322, 4740, 26018, 9 23 25 27 32 48 $15.50 M/0, 770667, 6 9 21 22 39 $100000.00, , 3 32 34 42 61 +7 x2 $325.00 M/0,
THU - MID, 5/30/2019, 031, 0347, 46050, , , , , ,
THU - EVE, 5/30/2019, 958, 6791, 85757, , , 9 15 19 23 31 $110000.00, , ,7 17 18 19 39 +90
FRI - MID, 5/31/2019, 866, 4091, 61861, , , , , ,
FRI - EVE, 5/31/2019, 286, 6661, 24107, , , 23 24 25 30 37 $120000.00, 7 8 26 65 67 +4 x3 $444.00 M/0, ,
SAT - MID, 6/1/2019, 793, 7504, 84010, , , , , ,
SAT - EVE, 6/1/2019, 713, 9967, 92966, 2 20 35 39 45 47 $15.60 M/0, 773161, 18 23 31 33 39 $130000.00, , 6 15 34 45 52 +8 x2 $350.00 M/1,
SUN - MID, 6/2/2019, 335, 0678, 55553, , , , , ,
SUN - EVE, 6/2/2019, 310, 0435, 56396, , , 15 19 30 32 34 $140000.00, , ,
MON - MID, 6/3/2019, 131, 1955, 82209, , , , , ,
MON - EVE, 6/3/2019, 075, 5806, 04657, 1 25 26 33 34 35 $15.80 M/0, 387155, 16 21 25 28 30 $165000.00, , ,3 19 24 30 44 +40
TUE - MID, 6/4/2019, 446, 4271, 42244, , , , , ,
TUE - EVE, 6/4/2019, 706, 9187, 14605, , , 2 8 29 32 37 $203000.00, 25 37 46 48 68 +25 x2 $475.00 M/0, ,
WED - MID, 6/5/2019, 096, 7188, 60063, , , , , ,
WED - EVE, 6/5/2019, 497, 6402, 32406, 12 15 25 34 42 45 $15.90 M/0, 743910, 2 13 16 37 38 $254000.00, , 17 23 28 34 38 +8 x3 $40.00 M/0,
THU - MID, 6/6/2019, 343, 0342, 21130, , , , , ,
THU - EVE, 6/6/2019, 096, 8428, 21249, , , 7 8 11 25 34 $310000.00, , ,4 22 28 29 42 +50
FRI - MID, 6/7/2019, 092, 7589, 93473, , , , , ,
FRI - EVE, 6/7/2019, 274, 8067, 78988, , , 14 24 29 31 33 $100000.00, 17 19 27 40 68 +2 x3 $530.00 M/1, ,
SAT - MID, 6/8/2019, 339, 1164, 28020, , , , , ,
SAT - EVE, 6/8/2019, 180, 5984, 76222, 9 10 13 14 34 46 $16.00 M/0, 725408, 3 5 26 35 36 $110000.00, , 9 13 42 48 60 +18 x2 $53.00 M/0,
SUN - MID, 6/9/2019, 221, 5729, 62629, , , , , ,
SUN - EVE, 6/9/2019, 505, 4156, 59526, , , 5 22 28 29 34 $120000.00, , ,
MON - MID, 6/10/2019, 006, 5484, 76741, , , , , ,
MON - EVE, 6/10/2019, 721, 1197, 50413, 9 10 12 23 32 35 $16.20 M/0, 344462, 17 23 24 25 34 $130000.00, , ,26 34 39 40 43 +110
TUE - MID, 6/11/2019, 022, 0516, 62076, , , , , ,
TUE - EVE, 6/11/2019, 934, 7835, 29575, , , 15 16 17 19 21 $140000.00, 20 34 39 43 57 +13 x3 $40.00 M/0, ,
WED - MID, 6/12/2019, 737, 4473, 79151, , , , , ,
WED - EVE, 6/12/2019, 150, 0680, 54632, 5 13 24 26 46 49 $16.30 M/0, 856803, 2 29 36 38 39 $162000.00, , 5 35 38 42 57 +13 x2 $66.00 M/0,
THU - MID, 6/13/2019, 178, 8348, 35811, , , , , ,
THU - EVE, 6/13/2019, 231, 7432, 28297, , , 1 13 21 32 39 $209000.00, , ,4 5 8 10 46 +50
FRI - MID, 6/14/2019, 544, 6473, 37190, , , , , ,
FRI - EVE, 6/14/2019, 305, 7801, 29294, , , 1 10 16 21 35 $261000.00, 19 40 47 57 65 +6 x2 $45.00 M/0, ,
SAT - MID, 6/15/2019, 055, 9170, 39915, , , , , ,
SAT - EVE, 6/15/2019, 217, 0051, 04884, 6 8 14 17 22 29 $16.40 M/0, 479922, 1 5 7 11 21 $306000.00, , 8 11 14 16 49 +14 x3 $79.00 M/0,
SUN - MID, 6/16/2019, 027, 8377, 08135, , , , , ,
SUN - EVE, 6/16/2019, 794, 4638, 07077, , , 2 15 25 29 34 $100000.00, , ,
MON - MID, 6/17/2019, 078, 5001, 70892, , , , , ,
MON - EVE, 6/17/2019, 827, 7032, 91346, 15 20 21 29 39 42 $16.50 M/0, 978106, 3 6 14 15 27 $110000.00, , ,3 25 29 40 47 +80
TUE - MID, 6/18/2019, 338, 1250, 52834, , , , , ,
TUE - EVE, 6/18/2019, 104, 6396, 84483, , , 1 14 16 24 29 $120000.00, 12 14 22 24 48 +21 x2 $50.00 M/0, ,
WED - MID, 6/19/2019, 138, 2145, 78710, , , , , ,
WED - EVE, 6/19/2019, 451, 2198, 79747, 5 10 13 22 27 48 $16.70 M/0, 273647, 25 27 28 33 36 $100000.00, , 4 18 21 26 38 +1 x3 $92.00 M/0,
THU - MID, 6/20/2019, 581, 0065, 70179, , , , , ,
THU - EVE, 6/20/2019, 465, 4366, 64571, , , 22 29 36 38 39 $110000.00, , ,13 30 33 39 43 +40
FRI - MID, 6/21/2019, 795, 6466, 83251, , , , , ,
FRI - EVE, 6/21/2019, 978, 9816, 56359, , , 2 5 10 12 35 $100000.00, 13 30 36 48 62 +18 x3 $55.00 M/0, ,
SAT - MID, 6/22/2019, 493, 9780, 05400, , , , , ,
SAT - EVE, 6/22/2019, 218, 7739, 09867, 6 25 30 32 37 45 $16.80 M/0, 521836, 1 3 5 22 34 $100000.00, , 3 6 11 14 66 +21 x2 $108.00 M/0,
SUN - MID, 6/23/2019, 119, 5703, 83974, , , , , ,
SUN - EVE, 6/23/2019, 510, 8327, 81992, , , 10 14 18 33 36 $110000.00, , ,
MON - MID, 6/24/2019, 983, 7017, 05490, , , , , ,
MON - EVE, 6/24/2019, 627, 9322, 88476, 1 6 21 22 47 48 $17.00 M/0, 500616, 14 19 26 31 37 $120000.00, , ,3 17 21 23 44 +20
TUE - MID, 6/25/2019, 718, 1403, 92754, , , , , ,
TUE - EVE, 6/25/2019, 419, 6545, 19785, , , 5 9 16 24 32 $100000.00, 24 33 45 47 61 +17 x3 $60.00 M/0, ,
WED - MID, 6/26/2019, 350, 5411, 81612, , , , , ,
WED - EVE, 6/26/2019, 659, 1105, 68075, 3 4 23 25 26 39 $17.10 M/0, 650100, 14 17 24 30 38 $110000.00, , 1 5 16 22 54 +24 x3 $122.00 M/0,
THU - MID, 6/27/2019, 773, 1943, 99303, , , , , ,
THU - EVE, 6/27/2019, 728, 5017, 78604, , , 11 21 25 27 38 $100000.00, , ,14 16 19 23 27 +140
FRI - MID, 6/28/2019, 167, 2006, 81047, , , , , ,
FRI - EVE, 6/28/2019, 284, 3807, 00468, , , 8 10 15 25 26 $110000.00, 2 35 49 53 63 +1 x2 $71.00 M/0, ,
SAT - MID, 6/29/2019, 180, 7536, 11306, , , , , ,
SAT - EVE, 6/29/2019, 201, 2216, 29171, 1 9 10 12 29 35 $17.20 M/0, 875792, 4 6 17 27 28 $100000.00, , 13 17 24 59 62 +8 x2 $137.00 M/0,
SUN - MID, 6/30/2019, 198, 1548, 01726, , , , , ,
SUN - EVE, 6/30/2019, 055, 2445, 80921, , , 4 7 29 30 35 $110000.00, , ,
MON - MID, 7/1/2019, 177, 2085, 62427, , , , , ,
MON - EVE, 7/1/2019, 998, 1210, 07937, 4 6 29 31 34 35 $17.30 M/0, 219035, 7 13 14 26 37 $120000.00, , ,11 17 22 27 32 +160
TUE - MID, 7/2/2019, 268, 3232, 45365, , , , , ,
TUE - EVE, 7/2/2019, 760, 2895, 01251, , , 7 8 13 19 37 $130000.00, 3 25 37 40 55 +13 x2 $83.00 M/0, ,
WED - MID, 7/3/2019, 543, 9719, 02548, , , , , ,
WED - EVE, 7/3/2019, 217, 6300, 39513, 5 7 26 32 38 49 $17.40 M/0, 068994, 3 4 10 22 32 $140000.00, , 40 43 45 50 61 +25 x3 $150.00 M/0,
THU - MID, 7/4/2019, 475, 3255, 55452, , , , , ,
THU - EVE, 7/4/2019, 605, 6638, 88840, , , 10 13 15 34 37 $150000.00, , ,2 7 31 43 48 +60
FRI - MID, 7/5/2019, 074, 4239, 93284, , , , , ,
FRI - EVE, 7/5/2019, 750, 1897, 25560, , , 12 23 24 27 37 $173000.00, 6 38 47 57 63 +12 x2 $95.00 M/0, ,
SAT - MID, 7/6/2019, 311, 5546, 37581, , , , , ,
SAT - EVE, 7/6/2019, 085, 5156, 48999, 2 10 11 24 35 37 $17.60 M/0, 084578, 4 6 28 33 38 $215000.00, , 4 8 23 46 65 +1 x2 $165.00 M/0,
SUN - MID, 7/7/2019, 174, 9769, 15021, , , , , ,
SUN - EVE, 7/7/2019, 194, 4129, 87022, , , 2 3 13 17 30 $272000.00, , ,
MON - MID, 7/8/2019, 175, 2882, 67437, , , , , ,
MON - EVE, 7/8/2019, 245, 8661, 61262, 4 14 15 16 32 35 $17.70 M/0, 399993, 5 6 10 12 17 $308000.00, , ,11 16 18 23 37 +70
TUE - MID, 7/9/2019, 816, 0555, 65900, , , , , ,
TUE - EVE, 7/9/2019, 397, 3291, 83768, , , 7 14 23 32 33 $100000.00, 12 26 40 48 64 +1 x2 $107.00 M/0, ,
WED - MID, 7/10/2019, 553, 2064, 10904, , , , , ,
WED - EVE, 7/10/2019, 017, 9941, 01322, 1 11 12 23 32 47 $17.80 M/0, 494918, 5 19 22 30 32 $110000.00, , 7 9 26 44 68 +3 x3 $180.00 M/0,
THU - MID, 7/11/2019, 043, 4548, 10311, , , , , ,
THU - EVE, 7/11/2019, 084, 5706, 38135, , , 9 25 26 34 37 $120000.00, , ,5 19 23 26 42 +130
FRI - MID, 7/12/2019, 613, 8780, 43553, , , , , ,
FRI - EVE, 7/12/2019, 544, 2947, 00503, , , 6 20 30 36 38 $130000.00, 8 25 38 56 59 +7 x2 $121.00 M/0, ,
SAT - MID, 7/13/2019, 703, 8062, 59527, , , , , ,
SAT - EVE, 7/13/2019, 920, 3186, 20241, 5 14 19 21 22 42 $17.90 M/0, 839642, 18 19 26 29 38 $142000.00, , 13 23 32 35 68 +21 x3 $194.00 M/1,
SUN - MID, 7/14/2019, 801, 8381, 83036, , , , , ,
SUN - EVE, 7/14/2019, 154, 8740, 04039, , , 9 14 15 32 36 $181000.00, , ,
MON - MID, 7/15/2019, 190, 5118, 11927, , , , , ,
MON - EVE, 7/15/2019, 769, 4253, 73104, 6 11 28 32 44 46 $18.10 M/0, 624047, 5 6 14 26 38 $221000.00, , ,3 14 18 19 32 +40
TUE - MID, 7/16/2019, 198, 7848, 82024, , , , , ,
TUE - EVE, 7/16/2019, 345, 1062, 11685, , , 1 2 22 30 31 $100000.00, 8 16 31 48 52 +23 x3 $137.00 M/0, ,
WED - MID, 7/17/2019, 282, 1055, 08151, , , , , ,
WED - EVE, 7/17/2019, 214, 7883, 94330, 1 14 18 26 44 45 $18.20 M/0, 603292, 3 5 14 30 35 $110000.00, , 19 43 47 60 68 +10 x2 $40.00 M/0,
THU - MID, 7/18/2019, 269, 5806, 61395, , , , , ,
THU - EVE, 7/18/2019, 708, 6798, 28919, , , 6 7 13 27 36 $100000.00, , ,8 13 32 34 48 +20
FRI - MID, 7/19/2019, 113, 0512, 65984, , , , , ,
FRI - EVE, 7/19/2019, 070, 7521, 89265, , , 12 15 18 35 37 $110000.00, 16 18 28 33 67 +14 x3 $154.00 M/0, ,
SAT - MID, 7/20/2019, 711, 5768, 83713, , , , , ,
SAT - EVE, 7/20/2019, 832, 6293, 61918, 2 5 9 14 23 24 $18.30 M/0, 151342, 5 13 19 20 35 $120000.00, , 5 26 36 64 69 +19 x3 $53.00 M/0,
SUN - MID, 7/21/2019, 876, 0138, 91266, , , , , ,
SUN - EVE, 7/21/2019, 621, 7445, 67840, , , 2 10 30 33 34 $130000.00, , ,
MON - MID, 7/22/2019, 218, 1649, 41476, , , , , ,
MON - EVE, 7/22/2019, 127, 2851, 38819, 8 11 26 28 31 44 $18.50 M/0, 268141, 8 10 13 29 35 $140000.00, , ,5 31 33 41 47 +170
TUE - MID, 7/23/2019, 891, 1074, 97967, , , , , ,
TUE - EVE, 7/23/2019, 198, 5858, 52035, , , 9 16 20 24 39 $152000.00, 1 4 23 40 45 +11 x2 $168.00 M/1, ,
WED - MID, 7/24/2019, 589, 8264, 56662, , , , , ,
WED - EVE, 7/24/2019, 447, 3960, 51072, 2 6 12 27 37 38 $18.60 M/0, 874841, 3 9 25 27 34 $188000.00, , 22 29 35 53 56 +13 x2 $63.00 M/0,
THU - MID, 7/25/2019, 241, 9170, 48264, , , , , ,
THU - EVE, 7/25/2019, 964, 1075, 20719, , , 5 8 11 13 25 $226000.00, , ,26 29 35 37 48 +30
FRI - MID, 7/26/2019, 947, 6444, 44773, , , , , ,
FRI - EVE, 7/26/2019, 240, 1536, 64403, , , 11 21 23 29 30 $248000.00, 4 6 11 43 48 +11 x3 $40.00 M/0, ,
SAT - MID, 7/27/2019, 983, 8884, 07379, , , , , ,
SAT - EVE, 7/27/2019, 510, 6181, 07101, 6 13 20 21 27 35 $18.70 M/1, 819888, 7 8 10 14 32 $100000.00, , 1 19 31 48 61 +6 x2 $75.00 M/0,
SUN - MID, 7/28/2019, 142, 6273, 73588, , , , , ,
SUN - EVE, 7/28/2019, 083, 9833, 89931, , , 4 6 9 14 30 $110000.00, , ,
MON - MID, 7/29/2019, 369, 7785, 08967, , , , , ,
MON - EVE, 7/29/2019, 673, 6318, 16387, 8 22 27 35 41 45 $1.00 M/0, 550487, 7 15 26 31 36 $120000.00, , ,5 6 16 19 27 +90
TUE - MID, 7/30/2019, 546, 5093, 08783, , , , , ,
TUE - EVE, 7/30/2019, 431, 2453, 08359, , , 3 8 10 15 28 $130000.00, 10 24 28 33 38 +6 x3 $45.00 M/0, ,
WED - MID, 7/31/2019, 342, 5966, 11066, , , , , ,
WED - EVE, 7/31/2019, 397, 9502, 09757, 11 21 26 27 32 40 $1.10 M/0, 072664, 6 10 12 17 26 $140000.00, , 14 37 47 55 67 +6 x2 $88.00 M/0,
THU - MID, 8/1/2019, 125, 3373, 10550, , , , , ,
THU - EVE, 8/1/2019, 254, 2800, 72730, , , 4 7 8 18 21 $100000.00, , ,1 19 22 27 34 +150
FRI - MID, 8/2/2019, 279, 2653, 44990, , , , , ,
FRI - EVE, 8/2/2019, 493, 9289, 77769, , , 3 5 9 15 21 $100000.00, 11 20 26 48 70 +19 x2 $50.00 M/0, ,
SAT - MID, 8/3/2019, 986, 2919, 19743, , , , , ,
SAT - EVE, 8/3/2019, 189, 7660, 28721, 13 36 37 41 46 47 $1.20 M/0, 387529, 9 20 27 31 33 $110000.00, , 3 6 45 66 68 +13 x2 $102.00 M/0,
SUN - MID, 8/4/2019, 382, 7382, 89240, , , , , ,
SUN - EVE, 8/4/2019, 785, 2094, 35121, , , 21 24 26 36 38 $120000.00, , ,
MON - MID, 8/5/2019, 046, 4591, 03028, , , , , ,
MON - EVE, 8/5/2019, 342, 0804, 53865, 9 23 24 28 34 49 $1.30 M/0, 192218, 5 8 18 28 38 $100000.00, , ,20 30 37 42 47 +100
TUE - MID, 8/6/2019, 738, 1975, 44844, , , , , ,
TUE - EVE, 8/6/2019, 817, 2355, 28435, , , 1 2 9 37 38 $110000.00, 11 17 31 43 55 +16 x2 $55.00 M/0, ,
WED - MID, 8/7/2019, 430, 0691, 08211, , , , , ,
WED - EVE, 8/7/2019, 173, 3110, 23449, 3 15 28 37 38 49 $1.40 M/0, 750508, 2 7 10 21 23 $120000.00, , 8 32 47 53 59 +3 x3 $112.00 M/0,
THU - MID, 8/8/2019, 392, 9340, 55909, , , , , ,
THU - EVE, 8/8/2019, 156, 2788, 89346, , , 12 19 20 24 30 $130000.00, , ,25 28 34 45 46 +180
FRI - MID, 8/9/2019, 448, 0647, 95799, , , , , ,
FRI - EVE, 8/9/2019, 818, 4286, 92159, , , 4 15 19 30 37 $100000.00, 15 53 56 59 63 +1 x2 $60.00 M/0, ,
SAT - MID, 8/10/2019, 130, 3108, 38246, , , , , ,
SAT - EVE, 8/10/2019, 270, 1610, 28404, 18 20 28 29 46 47 $1.50 M/0, 446082, 6 7 12 17 39 $110000.00, , 35 41 44 58 59 +3 x3 $128.00 M/0,
SUN - MID, 8/11/2019, 926, 8288, 59230, , , , , ,
SUN - EVE, 8/11/2019, 896, 1983, 60755, , , 1 3 9 17 27 $120000.00, , ,
MON - MID, 8/12/2019, 905, 2086, 21301, , , , , ,
MON - EVE, 8/12/2019, 111, 8527, 36793, 6 15 32 34 36 42 $1.60 M/0, 426042, 3 7 13 15 35 $100000.00, , ,2 5 14 27 39 +30
TUE - MID, 8/13/2019, 704, 0059, 47157, , , , , ,
TUE - EVE, 8/13/2019, 949, 4839, 26831, , , 1 7 10 11 13 $110000.00, 7 27 31 34 51 +5 x3 $65.00 M/0, ,
WED - MID, 8/14/2019, 912, 6514, 47650, , , , , ,
WED - EVE, 8/14/2019, 107, 4269, 80578, 16 19 22 34 38 44 $1.70 M/0, 233704, 4 9 21 26 37 $100000.00, , 10 13 30 51 69 +10 x2 $138.00 M/0,
THU - MID, 8/15/2019, 261, 9191, 71961, , , , , ,
THU - EVE, 8/15/2019, 509, 9515, 22923, , , 10 12 13 20 33 $100000.00, , ,2 11 13 19 27 +80
FRI - MID, 8/16/2019, 823, 5771, 04158, , , , , ,
FRI - EVE, 8/16/2019, 290, 6336, 51509, , , 11 13 35 36 38 $110000.00, 4 14 24 26 46 +14 x2 $70.00 M/0, ,
SAT - MID, 8/17/2019, 499, 4770, 59606, , , , , ,
SAT - EVE, 8/17/2019, 143, 2605, 89774, 4 19 28 33 37 45 $1.80 M/0, 979010, 9 15 16 28 38 $120000.00, , 18 21 24 30 60 +20 x3 $149.00 M/1,
SUN - MID, 8/18/2019, 585, 3158, 83037, , , , , ,
SUN - EVE, 8/18/2019, 485, 5965, 01469, , , 2 4 5 15 18 $130000.00, , ,
MON - MID, 8/19/2019, 960, 5852, 78437, , , , , ,
MON - EVE, 8/19/2019, 475, 4617, 03743, 1 5 20 32 40 49 $1.90 M/0, 887381, 5 15 18 30 39 $140000.00, , ,8 17 26 28 40 +100
TUE - MID, 8/20/2019, 051, 4682, 61318, , , , , ,
TUE - EVE, 8/20/2019, 003, 1168, 68741, , , 1 7 17 21 22 $156000.00, 8 14 25 51 63 +4 x3 $79.00 M/0, ,
WED - MID, 8/21/2019, 325, 0531, 78111, , , , , ,
WED - EVE, 8/21/2019, 679, 9533, 40853, 11 24 26 28 44 45 $2.00 M/0, 879077, 13 18 32 34 39 $175000.00, , 12 21 22 29 32 +21 x2 $40.00 M/0,
THU - MID, 8/22/2019, 658, 8340, 86168, , , , , ,
THU - EVE, 8/22/2019, 789, 8365, 36626, , , 8 12 13 29 39 $222000.00, , ,7 9 14 22 42 +140
FRI - MID, 8/23/2019, 604, 5578, 58999, , , , , ,
FRI - EVE, 8/23/2019, 329, 5875, 78067, , , 5 15 29 33 38 $100000.00, 11 15 37 54 68 +21 x2 $90.00 M/0, ,
SAT - MID, 8/24/2019, 222, 9205, 51233, , , , , ,
SAT - EVE, 8/24/2019, 385, 7545, 45488, 2 9 26 38 44 48 $2.10 M/0, 994269, 2 14 23 34 38 $110000.00, , 5 12 20 21 47 +1 x2 $50.00 M/0,
SUN - MID, 8/25/2019, 715, 8332, 99315, , , , , ,
SUN - EVE, 8/25/2019, 285, 8309, 99693, , , 2 3 15 18 38 $120000.00, , ,
MON - MID, 8/26/2019, 351, 4346, 54846, , , , , ,
MON - EVE, 8/26/2019, 426, 1187, 11216, 19 25 26 28 48 49 $2.20 M/0, 451859, 1 6 24 29 32 $100000.00, , ,9 25 30 37 48 +140
TUE - MID, 8/27/2019, 010, 5461, 13745, , , , , ,
TUE - EVE, 8/27/2019, 854, 9085, 16476, , , 3 5 11 36 39 $110000.00, 8 12 23 39 43 +6 x2 $103.00 M/0, ,
WED - MID, 8/28/2019, 510, 1974, 16968, , , , , ,
WED - EVE, 8/28/2019, 052, 2025, 79887, 3 6 26 40 41 46 $2.30 M/0, 399421, 9 15 23 34 36 $120000.00, , 9 32 37 41 56 +14 x10 $60.00 M/0,
THU - MID, 8/29/2019, 455, 2251, 50963, , , , , ,
THU - EVE, 8/29/2019, 954, 4987, 14430, , , 11 15 18 20 27 $130000.00, , ,11 24 28 33 43 +100
FRI - MID, 8/30/2019, 084, 3252, 73306, , , , , ,
FRI - EVE, 8/30/2019, 793, 4501, 70761, , , 10 11 30 32 37 $140000.00, 3 9 11 34 39 +10 x4 $113.00 M/0, ,
SAT - MID, 8/31/2019, 956, 7103, 36492, , , , , ,
SAT - EVE, 8/31/2019, 076, 5546, 15462, 9 18 31 35 39 42 $2.40 M/0, 206239, 2 4 14 15 27 $168000.00, , 14 41 50 56 57 +18 x5 $70.00 M/0,
SUN - MID, 9/1/2019, 790, 2192, 48245, , , , , ,
SUN - EVE, 9/1/2019, 004, 6857, 81222, , , 15 16 29 37 39 $203000.00, , ,
MON - MID, 9/2/2019, 212, 8208, 32211, , , , , ,
MON - EVE, 9/2/2019, 722, 5815, 00362, 4 5 29 32 41 46 $2.50 M/0, 486741, 4 5 6 24 31 $253000.00, , ,6 7 22 25 46 +140
TUE - MID, 9/3/2019, 716, 1490, 71992, , , , , ,
TUE - EVE, 9/3/2019, 120, 7154, 11604, , , 5 16 21 25 35 $100000.00, 13 20 27 61 62 +5 x2 $127.00 M/0, ,
WED - MID, 9/4/2019, 362, 8533, 16843, , , , , ,
WED - EVE, 9/4/2019, 988, 7328, 84175, 12 24 37 41 42 48 $2.60 M/0, 488369, 13 28 30 32 33 $110000.00, , 4 8 30 52 59 +2 x10 $80.00 M/1,
THU - MID, 9/5/2019, 448, 5002, 34966, , , , , ,
THU - EVE, 9/5/2019, 210, 4618, 84533, , , 2 8 12 18 34 $100000.00, , ,5 20 32 38 47 +150
FRI - MID, 9/6/2019, 076, 0675, 92003, , , , , ,
FRI - EVE, 9/6/2019, 785, 5560, 79285, , , 8 12 15 29 30 $110000.00, 4 11 13 19 31 +10 x4 $139.00 M/0, ,
SAT - MID, 9/7/2019, 006, 7733, 51379, , , , , ,
SAT - EVE, 9/7/2019, 146, 2597, 77660, 5 10 26 34 35 44 $2.70 M/0, 816537, 6 11 24 29 34 $120000.00, , 11 20 41 42 56 +6 x2 $40.00 M/0,
SUN - MID, 9/8/2019, 820, 1736, 14068, , , , , ,
SUN - EVE, 9/8/2019, 406, 5200, 48719, , , 8 15 16 24 37 $100000.00, , ,
MON - MID, 9/9/2019, 855, 0163, 12278, , , , , ,
MON - EVE, 9/9/2019, 362, 4228, 95931, 8 12 23 30 34 43 $2.80 M/0, 550469, 1 12 18 24 31 $110000.00, , ,8 9 17 22 33 +180
TUE - MID, 9/10/2019, 663, 8779, 18139, , , , , ,
